,origin,dest,commodity,tmiles_2012,tmiles_2013,tmiles_2014,tmiles_2015,tons_2012,tons_2013,tons_2014,tons_2015,value_2012,value_2013,value_2014,value_2015,curval_2013,curval_2014,curval_2015,value_total,tmiles_total,tons_total,curval_total
1209,,SW Cent Asia,Meat/seafood,138.98999521954693,147.367803365887,121.45060161472405,115.04779296128781,596.0081382238789,608.9326603973846,563.2839043458326,526.3771207199043,753.8812975821957,774.9179263172001,731.8910914050106,686.4961651542443,810.9963999999992,864.9528999999991,779.1430999999994,2947.186480458653,522.8561931614449,2294.601823687003,3208.973697582199
1210,,TN,Meat/seafood,624.0264999999999,634.6958999999989,634.6633999999992,650.8688999999995,994.9729999999997,1015.4157999999982,1016.4194999999995,1042.1827000000005,3669.2136000000028,3714.6173999999987,3718.420600000004,3808.0357000000004,3797.1713999999984,4256.8887,4183.863300000006,14910.287299999993,2544.2546999999995,4068.991000000002,15907.136999999995
1211,,TX,Meat/seafood,4885.078700000003,5020.621100000029,5105.304500000008,5124.545200000013,5042.463700000018,5190.850000000013,5225.334000000025,5247.23840000002,15938.809299999992,16419.165599999928,16752.12419999999,16907.674699999945,16775.834599999944,19170.906299999977,18569.26919999998,66017.77380000002,20135.549499999983,20705.886100000007,70454.81939999985
1212,,UT,Meat/seafood,534.883,546.0704000000004,560.8354000000003,571.1516999999997,411.51099999999997,417.2610999999998,429.4650000000001,438.28019999999987,1505.1990999999996,1499.1135,1547.1055999999999,1574.7229000000002,1532.6278,1771.5395999999996,1730.4941000000001,6126.141100000001,2212.940500000001,1696.5173000000002,6539.860599999999
1213,,VA,Meat/seafood,849.681200722538,832.1961003744042,820.3811002465347,845.6061002282729,1208.8583029999957,1224.733201484594,1155.0231010469638,1181.4417009604954,4344.274402486514,4368.362501504785,4275.939600498278,4398.523200460498,4469.991100000012,4899.313400000022,4836.683000000018,17387.099704950015,3347.8645015717607,4770.056306492067,18550.261902486473
1214,,VT,Meat/seafood,40.27170000000001,38.237700000000025,40.83150000000002,42.2501,60.654700000000005,64.2745,65.76240000000003,67.07259999999998,244.02,265.85060000000004,274.2617,281.25589999999994,274.1228000000001,318.58419999999995,313.78319999999997,1065.3882000000008,161.59100000000004,257.76419999999996,1150.5102000000006
1215,,WA,Meat/seafood,2016.3386792982976,1929.6679478900005,1893.533055679997,1886.1217139599996,1307.5774641789997,1250.3691312489977,1224.820189898301,1222.7714543883005,5008.279719974002,4977.244021691999,4971.0459465858,5015.352020565794,5104.702999999996,5720.140500000006,5538.559900000002,19971.921708817612,7725.661396828302,5005.538239714613,21371.683119974055
1216,,WI,Meat/seafood,1308.9672000000007,1330.6301000000008,1343.6034999999997,1353.502900000001,2003.849,2022.5948000000003,2050.1690000000003,2077.6048,6078.171300000003,6100.610300000004,6199.274900000003,6285.254200000005,6229.258700000002,7090.292199999994,6899.1307,24663.31070000002,5336.703700000002,8154.217599999999,26296.852899999998
1217,,WV,Meat/seafood,32.4936,31.6954,31.6413,32.2091,65.43969999999999,63.972500000000004,63.709399999999995,64.80480000000001,206.20719999999997,201.9576,201.0625,204.32420000000005,207.0131,230.7914,225.0612,813.5515,128.03939999999997,257.9264,869.0729
1218,,WY,Meat/seafood,36.192,37.08140000000001,37.26090000000001,36.7749,33.42720000000001,34.3075,34.3765,33.90220000000001,171.14229999999998,176.27289999999996,175.74560000000002,173.0168,179.9903,201.00519999999997,189.9149,696.1776000000002,147.3092,136.0134,742.0527
1219,,AK,Metallic_ores,0.7001999999999999,0.5054,0.2521999999999999,0.2476999999999999,0.21249999999999997,0.1632,0.0708,0.0696,0.6147000000000001,0.3091,1.7096999999999998,1.7786999999999997,0.2764999999999999,1.4703999999999995,1.3424999999999996,4.4121999999999995,1.7054999999999996,0.5161,3.7040999999999995
1220,,AL,Metallic_ores,3865.0682000000006,3915.085299999999,3993.359100000001,3612.4635999999996,3190.3101000000006,3236.7114999999994,3323.5803999999994,3011.384399999999,274.7008999999999,234.23760000000001,250.1786,232.31060000000014,209.54229999999998,215.17260000000002,175.37260000000003,991.4277000000003,15385.9762,12761.986399999996,874.7883999999999
1221,,AR,Metallic_ores,5.9616,3.6379,4.054100000000001,3.9400000000000004,8.077399999999997,5.047700000000001,5.6184,5.4174,9.872900000000001,5.4741,6.056100000000001,5.2543,4.8969,5.2088,3.9665999999999997,26.657400000000003,17.5936,24.1609,23.9452
1222,,AZ,Metallic_ores,335.38289999999995,493.02139999999997,310.156,323.0926,347.1323,680.8854000000001,351.9567,367.0817,85.86179999999999,156.11010000000002,105.67929999999998,106.88660000000003,139.6518,90.89230000000002,80.689,454.5378,1461.6529,1747.0561000000002,397.09490000000005
1223,,Africa,Metallic_ores,3.9915999999999996,0.3725,0.4728,0.4704,4.6699,0.7422999999999998,1.1886999999999999,1.1941999999999997,16.282399999999992,0.23519999999999996,0.47150000000000003,0.4899999999999998,0.21039999999999986,0.4058,0.3701999999999999,17.4791,5.307300000000003,7.7951,17.2688
1224,,CA,Metallic_ores,4535.822001086849,3096.9498997707824,1143.8225003385642,1146.9948003319682,2039.9703998000048,1358.3808992475194,448.0093013562199,451.50170134084027,1092.8651161230694,1345.0469361140003,1614.45160517878,1616.2841050891307,1206.0312,1389.156299999999,1220.6716999999994,5668.647762504981,9923.589201528164,4297.862301744584,4908.724316123075
1225,,CO,Metallic_ores,15.238399999999999,2.3082999999999996,1.9547999999999999,1.9861,9.341799999999996,1.3518,1.1909999999999998,1.1807999999999998,29.319000000000003,33.60840000000001,33.6641,29.355099999999997,30.0651,28.953599999999994,22.160299999999996,125.94659999999999,21.487600000000004,13.065399999999999,110.49800000000002
1226,,CT,Metallic_ores,108.69730000000003,87.9359,130.43190000000004,127.5566,64.52619999999999,74.94559999999998,84.6302,83.5726,238.30990000000003,205.51760000000002,207.81949999999998,195.56129999999993,183.85010000000005,178.73999999999998,147.6299,847.2083000000001,454.6217,307.67459999999994,748.5298999999999
1227,,Canada,Metallic_ores,12116.923899999996,10446.579699999998,12878.595600000006,13216.812799999996,11164.278099999992,11792.104199999992,15135.408400000002,15714.481199999998,1720.6702999999986,3048.9369000000033,2486.616800000003,2549.595600000001,2727.4908,2138.6771999999996,1924.7007,9805.81959999999,48658.91199999998,53806.271899999956,8511.539000000008
1228,,DC,Metallic_ores,0.0373,0.075,0.0419,0.040900000000000006,0.0491,0.10880000000000001,0.0528,0.052,0.12250000000000003,0.7179999999999997,0.5300999999999999,0.3571999999999999,0.6425,0.45599999999999985,0.2695999999999999,1.7277999999999996,0.1951,0.26270000000000004,1.4905999999999995
1229,,DE,Metallic_ores,471.57469999999984,906.5502000000001,516.9454999999999,519.0816,263.36229999999983,488.98860000000013,277.4692,276.5075999999999,90.16010000000003,225.26720000000006,97.5832,97.31930000000003,201.51779999999997,83.92850000000001,73.46670000000005,510.3298,2414.1520000000005,1306.3277000000007,449.0730999999999
1230,,Eastern Asia,Metallic_ores,5297.531900002865,3257.630400142907,1211.4669998569982,1255.3561999289996,5713.567600028582,5299.295300429009,4316.082400143003,4258.794499143005,2418.2882000143,3631.282698214004,4713.603697860008,4762.4721996400085,3265.501900000002,4061.4341000000086,3601.6458000000066,15525.64679572831,11021.985499931763,19587.739799743566,13346.870000014309
1231,,Europe,Metallic_ores,190.13160123011042,948.1531995949593,258.77879995529884,256.63599993409605,562.2772942464792,1774.267803012799,1013.8780004848987,998.490300181669,1122.051314482858,10509.303225748095,2448.925804499203,2394.791003940602,9405.119999999994,2107.0040000000013,1808.5217999999984,16475.071348670757,1653.6996007144635,4348.9133979258595,14442.697114482859
1232,,FL,Metallic_ores,216.595,218.27880000000002,653.8478,660.3574999999998,167.85400000000016,85.77740000000001,256.8652999999998,258.37109999999973,226.57440000000017,1034.4057999999993,846.5183,716.9095000000003,925.3499999999999,728.0687000000004,541.1984,2824.4080000000013,1749.0791000000004,768.8677999999999,2421.1915000000004
1233,,GA,Metallic_ores,32.18649999999998,18.403900000000004,16.01989999999999,15.299299999999993,62.89600000000008,36.23119999999997,27.543199999999988,25.975799999999975,20.421499999999973,13.9951,10.875999999999987,9.681399999999993,12.52719999999999,9.355199999999998,7.309700000000005,54.97399999999999,81.90960000000017,152.64620000000022,49.6136
1234,,HI,Metallic_ores,0.2441,0.2993,0.12229999999999999,0.12229999999999999,0.0568,0.0634,0.0254,0.025500000000000002,0.0806,0.033800000000000004,0.0157,0.0143,0.030100000000000002,0.013399999999999999,0.0107,0.14440000000000003,0.788,0.17109999999999997,0.13479999999999998
1235,,IA,Metallic_ores,55.3769,43.7218,51.9239,48.9213,50.697500000000005,39.879200000000004,46.67529999999999,43.8467,381.8501999999999,289.5967,307.75440000000003,270.3387,259.06469999999996,264.69159999999994,204.07979999999995,1249.54,199.94389999999999,181.0987,1109.6862999999998
1236,,ID,Metallic_ores,6.619,6.455299999999999,7.986300000000001,7.9177,3.7392,3.5820999999999996,4.4013,4.3801,36.7454,7.3095,8.8318,8.9456,6.538900000000001,7.596,6.753100000000001,61.8323,28.978299999999997,16.102700000000002,57.6334
1237,,IL,Metallic_ores,4240.369099999999,4363.417799999998,4263.069399999999,3859.7869000000005,5476.297500000003,5635.305200000003,5543.022300000001,5018.5696,740.1525999999994,449.005,665.4751999999999,640.1368,401.67080000000004,572.3582999999999,483.2420000000001,2494.7695999999996,16726.643200000006,21673.19459999999,2197.4236999999994
1238,,IN,Metallic_ores,7182.764400000004,7186.074200000003,7363.544300000002,6686.024300000001,11934.875700000004,11886.4971,12155.307300000002,11069.514500000001,902.6821,903.5506,1029.7786999999996,952.2665999999998,808.2903000000001,885.6866,718.8706999999995,3788.278000000003,28418.4072,47046.1946,3315.5297000000005
1239,,KS,Metallic_ores,4.0144,4.984999999999999,5.356,4.3257,2.9075,3.5341,3.8146,3.0828,3.0225999999999997,3.7649999999999997,4.055,3.2801,3.3681,3.4876000000000005,2.4762,14.122699999999998,18.6811,13.339000000000002,12.354500000000002
1240,,KY,Metallic_ores,384.7313,350.9727,411.6318999999997,451.2322999999998,531.5280999999992,479.3676000000001,569.7347999999993,628.7667999999992,179.48330000000018,426.29250000000013,220.4714000000002,248.0365000000001,614.7581999999999,189.6682000000001,187.28700000000015,1074.2836999999995,1598.5681999999986,2209.3973000000033,1171.1967000000004
1241,,LA,Metallic_ores,214.93320000000003,242.63620000000003,310.86429999999996,344.90199999999993,254.3769,365.90130000000005,480.6576999999999,533.7044999999999,196.18290000000002,66.43830000000001,371.2985,429.1314,59.43420000000001,319.3444,323.95309999999995,1063.0510999999997,1113.3357,1634.6403999999998,898.9145999999997
1242,,MA,Metallic_ores,21.7183,18.0518,13.925600000000003,13.0714,24.492,23.241699999999998,15.189100000000003,14.3203,28.280000000000005,26.023899999999998,17.4066,16.0543,23.2802,14.970699999999999,12.1193,87.76479999999995,66.76710000000001,77.24309999999997,78.6502
1243,,MD,Metallic_ores,18.9967,280.7864,29.451200000000004,28.385699999999996,14.656799999999995,531.4741,54.94220000000001,52.95160000000001,33.7992,7489.240699999998,735.3054,714.1786,6699.657900000001,632.4176,539.1362,8972.523899999998,357.62,654.0246999999998,7905.0109
1244,,ME,Metallic_ores,1.2402000000000002,0.5188999999999999,0.6267999999999999,0.6558999999999999,0.6237,0.15960000000000002,0.1928,0.20170000000000002,1.4802,0.9302999999999999,1.1108,1.16,0.8321999999999999,0.9554,0.8757,4.6813,3.0418,1.1778,4.1434999999999995
1245,,MI,Metallic_ores,10345.640700000007,8898.2159,9054.629500000008,8727.481500000005,7266.867900000004,6618.746300000001,6718.916600000002,6332.758500000002,737.8604,630.5302999999997,636.2341999999999,612.2595000000005,564.0549999999998,547.2087999999997,462.19739999999985,2616.884400000002,37025.96760000001,26937.2893,2311.3215999999998
1246,,MN,Metallic_ores,15.990599999999997,21.488599999999998,20.914199999999997,19.0427,20.073199999999996,26.910799999999995,26.0795,23.283799999999996,102.69230000000002,164.2023999999999,150.8801,136.15109999999999,146.89079999999998,129.76810000000003,102.78099999999998,553.9259000000003,77.43610000000001,96.34729999999998,482.13220000000024
1247,,MO,Metallic_ores,457.04269999999997,369.71180000000004,510.7333,594.6451999999998,576.4858999999998,469.71680000000003,644.6230000000002,746.9478999999998,360.2993999999999,323.5940000000001,467.1944,563.5347000000003,289.4779999999999,401.8219999999999,425.41530000000006,1714.6225000000002,1932.133,2437.7735999999995,1477.0147000000002
1248,,MS,Metallic_ores,84.7876,37.893899999999995,52.495799999999996,48.2874,179.72,57.006699999999995,88.655,84.6011,97.0651,78.75200000000001,103.2096,87.14929999999998,70.44930000000001,88.76790000000001,65.78930000000001,366.17599999999993,223.4647,409.9828,322.0716000000001
1249,,MT,Metallic_ores,6.1906,6.578499999999998,7.413799999999999,7.4602,3.736000000000001,3.9555,4.453699999999999,4.480700000000001,26.0537,26.700499999999998,29.846399999999996,29.8935,23.8853,25.670199999999998,22.566599999999994,112.4941,27.6431,16.625899999999998,98.17580000000001
1250,,Mexico,Metallic_ores,2982.548000000001,1951.8362999999995,2133.923800000001,2252.133899999999,8392.957800000002,9264.612700000005,10345.39599999999,10993.288200000003,1258.1292999999998,1367.4638999999984,1829.4232999999997,1972.858599999999,1223.2925999999993,1573.4404000000002,1489.3194999999994,6427.875099999999,9320.442000000008,38996.25469999996,5544.1818
1251,,NC,Metallic_ores,14.095799999999997,44.225600000000014,59.82290000000001,53.98020000000001,33.069399999999995,76.09419999999999,82.4504,73.68730000000001,69.85309999999997,473.0087,578.9053999999999,502.7407999999998,423.14619999999996,497.91030000000006,379.5284999999999,1624.5079999999991,172.12450000000015,265.3013000000001,1370.4381
1252,,ND,Metallic_ores,95.05279999999999,134.68609999999995,122.5734,131.42419999999998,62.1608,87.3855,79.61919999999998,84.6968,16.06149999999999,18.221600000000002,16.8396,16.1873,16.3003,14.483799999999997,12.2199,67.30999999999999,483.7365,313.8623,59.0655
1253,,NE,Metallic_ores,3.5936000000000003,6.4635,7.343800000000001,7.743200000000001,2.7061,4.8286,5.4831,5.711,11.943900000000001,20.465600000000002,23.6337,22.1982,18.308,20.3268,16.7575,78.2414,25.1441,18.7288,67.33619999999999
1254,,NH,Metallic_ores,0.9533,0.8788999999999999,0.8246,0.6652,3.0966999999999993,2.5199000000000003,3.0419,2.4696999999999996,6.1396000000000015,4.848199999999999,5.423,4.6068,4.336899999999999,4.6642,3.4777000000000005,21.017599999999995,3.322,11.1282,18.6184
1255,,NJ,Metallic_ores,351.14539999999994,325.4672,295.1742,298.0669000000001,176.08959999999996,167.9413,165.07530000000003,167.07520000000008,866.0451999999998,762.9103999999998,1163.4926,1093.0455999999997,685.2396999999997,1000.6943999999996,825.1492999999999,3885.4937999999997,1269.8536999999997,676.1813999999997,3377.1286000000014
1256,,NM,Metallic_ores,0.2409,0.1735,0.1639,0.1599,0.30060000000000003,0.2138,0.20110000000000003,0.1966,0.3256,0.2827,0.2802,0.2692,0.253,0.24109999999999998,0.2033,1.1577,0.7382,0.9121,1.023
1257,,NV,Metallic_ores,48.256299999999996,40.04569999999999,43.9671,43.4766,231.70510000000004,147.09760000000003,156.66470000000007,156.85230000000004,107.26259999999999,85.52089999999998,93.3761,94.64580000000001,76.6304,80.31419999999999,71.4518,380.8054,175.7457,692.3197000000001,335.65899999999993
1258,,NY,Metallic_ores,4057.551200000002,3742.603000000003,5972.125800000003,6275.823200000008,3949.2077000000036,3546.131799999999,6561.600599999999,6944.0103,605.5641999999998,783.7988999999994,1178.603999999999,1224.0622,716.1405999999992,1022.108,931.4467999999996,3792.0293000000024,20048.10319999998,21000.950400000005,3275.2596000000012
1259,,OH,Metallic_ores,6234.083000000007,6963.043600000002,7841.6093,7332.0417,6678.30120000001,7095.877700000003,8156.296099999999,7616.973,1387.1012999999973,1797.1340000000005,2721.4864000000043,2516.4949000000006,1607.6642,2340.6811000000002,1899.7130000000002,8422.2166,28370.77759999999,29547.448,7235.1596
1260,,OK,Metallic_ores,272.1922,367.0679999999999,332.25890000000004,321.12629999999996,445.6621999999999,566.2984,541.1835,518.8231000000001,168.2508,300.6494,217.833,225.0365,268.9521,187.35269999999997,169.8812,911.7697,1292.6453999999999,2071.9672000000005,794.4368000000001
1261,,OR,Metallic_ores,41.511700000000005,36.3491,35.1966,26.6422,144.0064,136.6308,135.70170000000002,107.9086,119.24839999999998,111.7914,105.7071,70.23649999999999,100.0054,90.91579999999999,53.022,406.98339999999996,139.69959999999998,524.2475,363.19159999999994
1262,,PA,Metallic_ores,5711.53440028001,5729.351700500004,5906.585500000002,5399.592199980004,5493.916994500001,5534.754003000001,5679.300100200006,5178.400299900009,1218.719299499999,1321.5265969999996,1189.0438003999996,1088.8728999,1182.9158999999997,1023.3280000000001,822.6083999999994,4818.162596800001,22747.06380076001,21886.371397599978,4247.5715995000055
1263,,RI,Metallic_ores,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0535,0.018099999999999998,0.0177,0.0167,0.0162,0.0153,0.0126,0.106,0.0001,0.0001,0.09759999999999999
1264,,Rest of Americas,Metallic_ores,13.065600045227999,8.482000000000005,5.053800401299998,4.89350039711,34.32570008493999,14.562900000000003,10.736700738850004,10.345000730159999,105.34680014412004,210.32670000000013,70.59990112160006,71.2322010983001,188.42049999999998,60.94650000000007,53.95730000000008,457.5056023640199,31.494900843638,69.97030155394998,408.6711001441199
1265,,SC,Metallic_ores,19.284200000000002,11.934099999999995,13.422099999999995,13.899400000000004,26.655599999999982,19.134299999999996,19.416799999999974,20.04259999999998,282.78849999999966,249.62760000000003,239.7699000000002,248.46010000000024,223.31260000000003,206.2218000000001,187.56560000000016,1020.6460999999996,58.53980000000007,85.2493,899.8884999999991
1266,,SD,Metallic_ores,0.2735,0.3567,0.3691,0.3143,0.0749,0.0977,0.1011,0.0861,0.2465,0.3215,0.3326,0.2833,0.2876,0.2861,0.2138,1.1839,1.3136,0.35979999999999995,1.034
1267,,SE Asia Oceania,Metallic_ores,16.36230009150898,14.717300675819999,24.03899998196498,24.192199980761988,160.51139996858524,150.5870992347201,218.89540033247016,215.66600032901016,126.83490099894999,210.51000732300022,288.11159997228054,292.26769995022977,189.7466,248.6543,221.42800000000034,917.7242082444604,79.31080073005609,745.6598998647833,786.6638009989503
1268,,SW Cent Asia,Metallic_ores,38.40220000000005,2.388000000429001,2.2066000000000012,2.195000000000001,52.38400000042906,7.152699998570001,4.68310000429,4.750100004290003,83.11710000042906,291.9207999985697,22.303500004290004,23.165400004289996,494.2612999999998,19.9213,18.165899999999986,420.50680000757944,45.191800000429005,68.96990000757906,615.4656000004289
1269,,TN,Metallic_ores,78.37090000000005,30.167600000000004,38.01640000000001,35.55980000000002,117.7357,37.79529999999999,52.12230000000001,48.9957,90.75229999999998,47.1784,55.75780000000002,48.496600000000015,42.20440000000002,47.9559,36.61060000000001,242.18510000000003,182.11470000000008,256.649,217.52320000000014
1270,,TX,Metallic_ores,1822.0183999999997,410.49050000000034,401.23789999999997,399.8532000000001,1313.142499999999,565.1516999999994,534.2508,530.3321,1583.3545999999983,1491.5157999999992,1670.700599999999,1602.9653999999998,1334.2663999999997,1436.9260999999997,1210.0860000000005,6348.536399999999,3033.5999999999995,2942.8771000000006,5564.6330999999955
1271,,UT,Metallic_ores,7.400700000000002,14.224899999999998,10.6054,10.7747,8.9214,15.9732,12.649099999999995,12.865399999999998,2150.5731,1805.6544999999999,1850.7085000000002,1915.2767999999996,1615.2864,1591.7471999999998,1445.8513,7722.2128999999995,43.00569999999999,50.409099999999995,6803.457999999999
1272,,VA,Metallic_ores,35.89189999999999,93.99499999999999,111.75970000000011,110.22090000000007,71.23150000000011,183.31120000000004,182.20970000000017,178.55420000000015,167.80520000000004,267.8539000000002,565.4602999999992,552.7581999999994,239.6143000000001,486.33819999999974,417.28009999999995,1553.877599999999,351.86749999999967,615.306599999999,1311.0377999999992
1273,,VT,Metallic_ores,0.5740999999999999,0.0028,0.17800000000000002,0.191,0.6552,0.0028,0.7071000000000001,0.7575000000000002,0.0967,0.0004,0.1041,0.1115,0.00030000000000000003,0.0895,0.0841,0.31270000000000003,0.9459,2.1226,0.2706
1274,,WA,Metallic_ores,355.0658,345.7366999999999,330.2439999999999,310.4519,459.7304999999999,444.78080000000006,469.05219999999986,445.7180999999999,814.0637000000002,2155.5804000000003,1024.9746999999995,989.6842,1928.3199999999993,881.5545,747.1167,4984.303,1341.4983999999997,1819.2815999999996,4371.0549
1275,,WI,Metallic_ores,6284.8069,6362.9464,6449.805399999999,5832.5483,15787.531999999996,15983.785599999997,16201.314499999997,14649.934,1126.3959000000002,1130.8558,1151.2424,1037.5933,1011.6308999999999,990.1541000000001,783.2842,4446.0874,24930.106999999996,62622.56610000001,3911.4651
1276,,WV,Metallic_ores,40.60650000000001,32.9491,30.336500000000004,30.898299999999995,25.574099999999998,24.371000000000002,21.8675,21.980800000000002,207.18560000000002,109.8219,129.2776,133.79480000000004,98.2432,111.1882,101.0022,580.0799000000001,134.79039999999998,93.79340000000002,517.6192
1277,,WY,Metallic_ores,0.10360000000000001,0.11910000000000001,0.1143,0.109,0.16319999999999998,0.1878,0.1802,0.17179999999999998,0.1002,0.1195,0.1179,0.1122,0.1069,0.10139999999999999,0.0847,0.4498,0.446,0.703,0.3932
1278,,AK,Milled_grain_prods,18.340400000000002,29.201899999999984,31.482099999999992,34.35390000000001,9.137399999999996,14.454899999999993,14.98169999999999,16.459899999999994,20.057900000000025,30.21089999999999,31.1206,34.26130000000002,30.738399999999995,31.65129999999999,34.581400000000045,115.6507000000001,113.37829999999998,55.03390000000002,117.02900000000002
1279,,AL,Milled_grain_prods,535.5574,550.0380999999996,565.7010999999993,590.9472999999996,1078.7845,1106.6702999999995,1135.4982000000007,1174.1709000000012,1642.7457000000013,1669.9611000000007,1716.0242999999994,1770.0671999999997,1699.139099999999,1745.3110000000006,1786.6113999999986,6798.798299999998,2242.2439000000018,4495.1239,6873.807199999999
1280,,AR,Milled_grain_prods,598.5236,615.4676999999999,616.7936000000001,639.1502000000002,1120.7384,1145.2276999999997,1149.4776000000002,1193.5439999999999,1177.9227999999998,1230.6581000000003,1243.2008000000005,1306.8496000000002,1252.1607999999997,1264.4175999999998,1319.0627000000002,4958.631300000002,2469.935100000001,4608.987700000001,5013.563899999999
1281,,AZ,Milled_grain_prods,1166.6398000000006,1205.3449999999991,1221.7903,1241.9963999999995,913.4950999999999,937.1501999999998,953.8241000000006,968.2862,1337.3564000000006,1366.7062999999996,1386.1772000000012,1399.1985000000006,1390.5843999999986,1409.8333999999982,1412.2749000000017,5489.438400000006,4835.771500000002,3772.7555999999963,5550.049100000003
1282,,Africa,Milled_grain_prods,200.50419963120615,155.2480000246001,137.69629997960027,134.53029979800007,200.67219998009006,149.63180029679913,118.05160302419903,115.163500107199,133.8060973563901,104.33919968593204,79.29599973566403,78.02049638066403,106.24830000000001,81.14540000000015,79.24840000000003,395.46179315865027,627.978799433406,583.5191034082865,400.4481973563906
1283,,CA,Milled_grain_prods,8657.337003573555,8734.81140179821,8751.34550219676,9144.669102773221,5023.193701363021,5012.269601135324,5075.8564011995095,5308.287901430863,7230.409001637,7301.5284018091215,7377.963802165235,7765.49320284025,7429.499700000029,7504.413600000016,7838.5990000000265,29675.39440845155,35288.16301034172,20419.60760512858,30002.921301637005
1284,,CO,Milled_grain_prods,1510.036899999999,1724.1526000000001,1686.5165999999992,1671.048699999998,2310.4684000000007,2608.6306,2560.1811999999995,2547.316499999999,1582.0948999999994,1879.2637999999993,1840.9243000000004,1836.1626999999983,1912.099299999999,1872.3422,1853.3238000000001,7138.4456999999975,6591.754799999999,10026.5967,7219.860199999998
1285,,CT,Milled_grain_prods,221.27070845540413,239.5660075921981,249.96568948685916,256.56250647529015,429.3676756859882,456.7061327239802,479.7264589729766,497.3135988944068,672.9754574961901,723.9098155627178,768.7710173622561,800.4839621445049,749.6938999999991,797.3638000000001,823.8778000000005,2966.1402525656695,967.3649120097513,1863.1138662773521,3043.9109574961926
1286,,Canada,Milled_grain_prods,1226.5711047836141,1290.8623716964983,1316.0182637608168,1325.8467458508053,1747.7329686445476,1783.4402086651771,1794.307635446602,1804.8957623218844,2770.659343655642,2827.8476326382515,2845.378921510527,2862.0820348966317,3152.520400000004,3178.2885000000074,3167.7032999999924,11305.967932701027,5159.298486091734,7130.376575078211,12269.171543655655
1287,,DC,Milled_grain_prods,13.924499999999973,12.93889999999999,16.55699999999997,16.97649999999997,32.76670000000023,35.20110000000015,42.97180000000015,42.65520000000016,48.6121000000002,54.263900000000106,66.72530000000015,65.74240000000016,55.625000000000185,68.6646000000002,67.16380000000015,235.34370000000035,60.39689999999999,153.59480000000022,240.06550000000013
1288,,DE,Milled_grain_prods,24.54740020110899,22.76250025125499,25.395500323339967,25.375500321740002,126.85570200000001,124.6932024985,129.41280321440007,129.93960318540005,184.96750440257236,181.67500549987244,189.3604070757726,189.48830701227254,187.8856000000002,196.50290000000012,195.11119999999997,745.4912239904903,98.080901097444,510.9013108983002,764.4672044025729
1289,,Eastern Asia,Milled_grain_prods,357.6287691099992,501.3460883349993,497.21499134299955,479.7846956999997,368.7661774812696,517.0972938626302,460.34337436819953,444.65070075719933,529.9307925042003,753.1469992384999,723.3828947690007,695.6160383483992,794.5984999999997,749.3512999999999,715.8277999999995,2702.076724860098,1835.974544488001,1790.857546469302,2789.708392504195
1290,,Europe,Milled_grain_prods,75.34380070381525,116.19999962553017,118.0158997639222,114.91179995502223,141.6629006255503,165.0311977191102,165.1831071725003,160.82861146028011,245.45740057384,324.1421008564207,285.0998858362501,278.2383581340702,332.9169000000005,295.4353000000002,286.0500999999999,1132.9377454005796,424.47150004828944,632.7058169774397,1159.8597005738393
1291,,FL,Milled_grain_prods,2389.4215004647126,2276.5457001176064,2373.5079002999646,2411.106000417708,1939.0337000999994,1886.5592000411773,1942.1511999882316,1992.812200027449,3273.020100025498,3202.4160000843017,3296.4431002254905,3400.080300352905,3258.3996000000066,3352.733500000004,3431.8909000000076,13171.959500688137,9450.581101299931,7760.556300156862,13316.044100025525
1292,,GA,Milled_grain_prods,3579.5298000000103,3602.565700000015,3711.4229000000137,3805.690600000008,4285.4806000000235,4341.498400000017,4424.022200000023,4532.273500000015,5924.871400000012,6018.740700000014,6103.240300000014,6266.445200000012,6124.414800000024,6208.9281000000165,6326.539400000029,24313.29759999997,14699.209,17583.27469999999,24584.753700000005
1293,,HI,Milled_grain_prods,238.10060000000004,219.6299,214.90999999999997,241.7647000000001,97.23310000000004,89.79929999999999,87.8037,98.78530000000006,101.32019999999999,83.91959999999997,81.94799999999998,94.00440000000005,85.38620000000002,83.34630000000004,94.88279999999999,361.1922,914.4051999999999,373.6213999999997,364.93549999999993
1294,,IA,Milled_grain_prods,670.8828999999996,623.8233000000001,633.5243000000004,612.2541000000001,1079.1036000000004,1001.1592000000002,1016.2456,988.8789000000002,1249.1509999999998,1167.4259999999997,1182.6180999999997,1148.4560000000004,1187.823999999999,1202.8006,1159.1895,4747.651100000002,2540.484600000002,4085.3872999999994,4798.965099999999
1295,,ID,Milled_grain_prods,343.1442,365.25509999999974,345.25300000000016,381.29979999999995,440.2637999999996,469.0297999999995,449.69109999999995,503.01700000000005,585.7736999999998,619.9405999999992,598.0203999999998,668.2772999999996,630.7726999999999,608.2264,674.5228999999998,2472.0120000000006,1434.952100000001,1862.0016999999998,2499.295699999999
1296,,IL,Milled_grain_prods,3412.3946000000124,3516.3914000000022,3574.110900000007,3575.205000000006,6507.00540000001,6616.4832,6721.5643999999975,6824.309299999994,9238.2513,9465.079399999982,9561.57100000001,9655.857699999979,9631.267499999989,9725.356799999987,9746.703699999998,37920.759399999966,14078.101899999989,26669.362299999975,38341.579299999976
