orig,dest,category,ktons_2012,ton_miles_2012,million_dollars_2012,ktons_2013,ton_miles_2013,million_dollars_2013,ktons_2014,ton_miles_2014,million_dollars_2014,ktons_2015,ton_miles_2015,million_dollars_2015
Delaware,SW & Central Asia,Electronics,1.053399994,0.124,34.3907006,1.45219947,0.946600019,129.342964,1.25620035,0.173599986,207.574077,1.31199947,0.181600025,217.23254
Delaware,SW & Central Asia,Motorized vehicles,27.39649553,0.625299927,249.3254732,26.85469895,1.625200234,237.6718013,25.45529831,0.78559986,225.310073,24.66040104,0.751499618,218.3832773
Delaware,SW & Central Asia,Transport equip.,5.029400003,0.3114,47.69749999,2.0798,0.3135,23.29000188,3.383000005,0.2174,32.80679989,3.208900005,0.2122,31.12919968
Delaware,SW & Central Asia,Precision instruments,4.62649998,0.0982,59.947,1.4825,0.0406,32.3862,2.2817998,0.13349998,43.121701,2.4292998,0.14460006,46.1562
Delaware,SW & Central Asia,Furniture,0.120499999,0.0499,0.63350503,0.060299705,0.076,0.61499901,0.16189995,0.059200005,1.8948005,0.17059994,0.062700005,1.9974008
Delaware,SW & Central Asia,Misc. mfg. prods.,2.532200002,0.0469,3.1483005,2.584900002,0.0465,3.7894006,3.7775,0.8578,3.77260001,3.8675,0.8806,3.84789998
Delaware,SW & Central Asia,Waste/scrap,30.61129989,0.67170001,12.71080003,48.15789969,0.864199968,19.93739982,49.0307038,1.38499961,20.3921035,46.3296993,1.30650023,19.26170099
Delaware,SW & Central Asia,Mixed freight,0.0502,0.0012,0.1178,0.0532,0.0015,0.1251,0.1027,0.002,0.241,0.0936,0.0019,0.2195
Washington DC,SW & Central Asia,Animal feed,0.0083,0,0.0252,0,0,0,0,0,0,0,0,0
Washington DC,SW & Central Asia,Other foodstuffs,0.0323,0.0215,0.0902,0.0019,0,0.0131,0.0866,0.0679,0.1823,0.0906,0.071,0.1906
Washington DC,SW & Central Asia,Gravel,0.05,0.0473,0.018,0,0,0,0,0,0,0,0,0
Washington DC,SW & Central Asia,Fuel oils,0.0004,0.0002,0.009,0.0021,0.001,0.0463,0,0,0,0,0,0
Washington DC,SW & Central Asia,Basic chemicals,0.0027,0.0006,0.0342,0.097,0.0379,2.811,0.0714,0.0287,2.1407,0.0745,0.0299,2.2336
Washington DC,SW & Central Asia,Pharmaceuticals,0.0907,0.0185,4.6195,0.034,0.0137,381.2524,0.0181,0.0029,1.0355,0.0192,0.0032,1.0839
Washington DC,SW & Central Asia,Chemical prods.,0.048200049,0.0139,8.99430016,0.030400001,0.0147,2.28679999,0.03649998,0.0164,1.7515996,0.036199965,0.0163,1.7347996
Washington DC,SW & Central Asia,Plastics/rubber,0.0375,0.0193,2.4863,0.0106,0.0033,0.6931,0.0261,0.0111,1.2042,0.0265,0.0112,1.2258
Washington DC,SW & Central Asia,Wood prods.,0.0003,0.0001,0.0023,0.0018,0,0.0391,0,0,0,0,0,0
Washington DC,SW & Central Asia,Newsprint/paper,0.0056,0.0023,0.0381,0.0025,0,0.0376,0.0029,0,0.0431,0.0028,0,0.042
Washington DC,SW & Central Asia,Paper articles,0.0007,0.0003,0.0046,0.0042,0.0001,0.0599,0.001,0,0.0146,0.001,0,0.0149
Washington DC,SW & Central Asia,Printed prods.,0.0454,0.0158,0.9325,0.019,0.0097,0.1746,0.0056,0.0003,0.4719,0.0056,0.0003,0.4608
Washington DC,SW & Central Asia,Textiles/leather,0.0158,0.0063,0.6949,0.0012,0.0002,0.0454,0.0311,0.0334,0.9563,0.0328,0.0352,1.005
Washington DC,SW & Central Asia,Nonmetal min. prods.,0.0014,0.0005,0.4088,0.0013,0.0004,0.1107,0.0005,0.0001,0.0213,0.0005,0.0001,0.0211
Washington DC,SW & Central Asia,Articles-base metal,0.6611,0.1495,71.1328,0.174,0.0399,15.7462,1.3969,0.5193,38.6486,1.4489,0.5397,39.9961
Washington DC,SW & Central Asia,Machinery,0.504299826,0.320000004,19.30249948,0.038100078,0.014400004,1.68439778,0.3027,0.161,7.038498078,0.2911,0.1548,6.760899598
Washington DC,SW & Central Asia,Electronics,1.118802841,0.375099733,639.3897875,0.485897557,0.103799526,413.460545,0.245099999,0.102499997,108.0916993,0.250199933,0.104499997,110.2432946
Washington DC,SW & Central Asia,Motorized vehicles,0.5343,0.2371,10.74280001,0.631700032,0.271099997,8.01110499,0.382299957,0.2586,7.85240037,0.404500036,0.2746,8.29089959
Washington DC,SW & Central Asia,Transport equip.,0.7434,0.8896,364.6051,0.1226,0.0952,118.6455,0.4108,0.1531,220.3291,0.4018,0.1484,215.0785
Washington DC,SW & Central Asia,Precision instruments,0.0071,0.003,3.3088,0.0102,0.0056,0.4859,0.0173,0.0068,4.0674,0.0182,0.0072,4.2547
Washington DC,SW & Central Asia,Furniture,0.004,0.0019,0.0993,0.0233,0.0246,28.3219,0.0161,0.0236,33.0037,0.0169,0.0251,35.2834
Washington DC,SW & Central Asia,Misc. mfg. prods.,1.3892,0.4626,582.5619,1.626800003,0.6275,610.9819,0.5614002,0.2154,164.918501,0.5869001,0.2259,171.989496
Washington DC,SW & Central Asia,Waste/scrap,0.0082,0.0011,4.7356,0.0027,0.0004,1.5276,0.0012,0.0001,0.5984,0.0012,0.0001,0.645
Washington DC,SW & Central Asia,Mixed freight,0.0116,0.0226,9.1372,0.01,0.0049,3.9074,0.01,0.0042,4.1617,0.0099,0.0042,4.1433
Florida,SW & Central Asia,Live animals/fish,0.3235,0.1238,4.078603,0.37089996,0.149300002,6.395602,0.24519996,0.089500002,5.936404,0.25529996,0.093400002,5.986102
Florida,SW & Central Asia,Cereal grains,0.0383,0.0199,0.1273,0.9381,0.4171,0.5211,4.4466,1.9013,2.2616,4.4833,1.9169,2.2782
Florida,SW & Central Asia,Other ag prods.,3.747999788,1.937899561,14.13040369,1.4464026,0.630499668,10.76250625,4.97039504,2.431900526,30.58265934,4.803092443,2.343499846,29.81256878
Florida,SW & Central Asia,Animal feed,0.5933012,0.191299938,2.2704093,4.77519928,2.885000052,7.4968992,0.213799986,0.034399998,0.634900012,0.208699965,0.033299998,0.617799928
Florida,SW & Central Asia,Meat/seafood,8.967002312,2.754399107,25.47654367,4.510702218,1.637700148,19.08707275,5.726295704,1.115199475,32.20968857,5.611107226,1.09669588,31.57437173
Florida,SW & Central Asia,Milled grain prods.,5.614999673,2.564399982,9.419500041,9.123899506,3.948299957,15.49239959,11.71300032,2.638899999,18.77479957,12.02590039,2.647500005,19.26499975
Florida,SW & Central Asia,Other foodstuffs,31.63513231,11.97169846,58.90655103,46.17323948,14.95452982,77.08318601,57.46800272,19.35899455,108.0232839,57.55322054,19.07719934,107.8573417
Florida,SW & Central Asia,Alcoholic beverages,3.057799999,0.737600051,6.214799327,2.430300102,0.614900013,4.935099906,3.04859964,0.626199946,6.448700351,3.126899535,0.649899984,6.606899712
Florida,SW & Central Asia,Tobacco prods.,0.886099557,0.26689999,3.29439613,0.41860003,0.159899971,2.027500309,0.816399962,0.374500043,3.282495721,0.811500057,0.375300043,3.233703973
Florida,SW & Central Asia,Building stone,0.1771,0.1997,0.0077,0,0,0,0,0,0,0,0,0
Florida,SW & Central Asia,Natural sands,0.0376,0.018,0.016,0.0484,0.0238,0.0263,0.0473,0.0231,0.0258,0.0461,0.0223,0.025
Florida,SW & Central Asia,Gravel,0.0145,0.0065,0.0061,0.0039,0.002,0.0027,0.0039,0.002,0.0027,0.0039,0.002,0.0027
Florida,SW & Central Asia,Nonmetallic minerals,5.304692,2.11720034,2.2930986,5.2153,2.273,2.2733,3.8089,1.7332,1.8116,3.6583,1.6671,1.7586
Florida,SW & Central Asia,Metallic ores,0.6419,0.2446,0.4487,0.0064,0.0035,0.0117,0.481,0.1804,0.1978,0.4886,0.1833,0.2009
Florida,SW & Central Asia,Coal,0.1354,0.0447,0.024,0.0472,0.0279,0.057,0.0394,0.0229,0.0571,0.0385,0.0227,0.0566
Florida,SW & Central Asia,Gasoline,0.0417,0.0141,0.0452,0.0991,0.0053,0.116,2.7262,0.1191,3.1247,0,0,0.0016
Florida,SW & Central Asia,Fuel oils,1.236400003,0.5134,1.582299995,1.072000003,1.0314,1.639999996,1.092000003,1.1952,1.758999996,0.303,0.3309,0.508600002
Florida,SW & Central Asia,Coal-n.e.c.,0.092514198,0.009152748,0.01614632,0.0973653,0.009632738,0.017028583,0.093004392,0.00920124,0.017383129,0.091207301,0.009023557,0.015886896
Florida,SW & Central Asia,Basic chemicals,34.31960392,7.830201167,43.43800371,41.72140152,4.251500695,47.89540845,28.97880326,9.187101265,43.07281353,29.81120244,9.473301324,44.62771456
Florida,SW & Central Asia,Pharmaceuticals,1.027199777,0.303800079,18.99463515,0.819199365,0.310500121,17.06820619,1.025699644,0.314100043,24.89834996,1.044800046,0.320499944,25.22130797
Florida,SW & Central Asia,Fertilizers,1108.5947,37.26979999,527.6415,999.6693995,30.9443,483.9614995,625.2838001,18.07110007,300.1453997,604.945,17.41880007,290.3832997
Florida,SW & Central Asia,Chemical prods.,16.58500112,6.2616055,92.59696991,16.00340732,6.48160117,142.8692922,21.84650577,8.860202275,154.8124816,22.44460486,9.068199592,158.3448575
Florida,SW & Central Asia,Plastics/rubber,35.17960081,14.76890105,105.919033,36.205399,16.00860077,96.63644377,32.41469683,15.1456007,86.00345877,32.43429861,15.18550115,85.78312375
Florida,SW & Central Asia,Logs,0.4256,0.2409,0.2672,0.5306,0.2089,0.3045,0.6959,0.41,0.469,0.6455,0.3811,0.4377
Florida,SW & Central Asia,Wood prods.,7.834900155,2.621300068,6.668199927,63.25500003,7.898999969,77.88579917,74.1132999,8.209300002,91.86089998,73.52490001,8.188900002,91.46319956
Florida,SW & Central Asia,Newsprint/paper,143.088601,52.64090088,93.20310134,158.0471007,56.92080057,102.3811011,144.4523006,53.20050055,97.71800063,134.0321006,49.38230051,90.95980081
Florida,SW & Central Asia,Paper articles,3.177599817,0.955700049,3.879601367,3.229900197,0.991300205,4.11169667,3.349900683,0.949299092,3.972704756,3.361500729,0.953699369,3.98570774
Florida,SW & Central Asia,Printed prods.,5.701499959,1.631899999,4.604200029,8.622599988,2.524299994,6.893500537,2.932500004,0.862100001,3.010399949,3.044300004,0.894400001,3.069999936
Florida,SW & Central Asia,Textiles/leather,21.43420162,6.048600706,29.48059422,26.91980063,7.539600635,30.31179397,22.8190062,6.790801841,40.64999431,22.40050533,6.680701795,40.64860121
Florida,SW & Central Asia,Nonmetal min. prods.,4.379502056,0.964600469,15.42521122,3.960701761,1.166200888,15.33051426,4.769500473,1.398100316,19.1987113,4.883801559,1.442000342,19.65220152
Florida,SW & Central Asia,Base metals,8.708076837,3.186399925,30.09276578,3.984999782,1.977297562,14.85879986,4.0695923,1.714198027,14.41661556,4.308794661,1.813899443,15.22362571
Florida,SW & Central Asia,Articles-base metal,11.19974397,4.273389975,53.54263048,11.10493363,6.308495322,62.85685619,10.08872475,9.608265483,63.95826009,10.13021516,9.356461847,63.93374574
Florida,SW & Central Asia,Machinery,14.97350314,5.431902117,244.7211315,16.35459742,5.08689668,229.7204982,14.73750374,3.747500147,220.2429469,15.18670756,3.858999481,226.1395114
Florida,SW & Central Asia,Electronics,3.770902003,1.526599868,508.7349052,3.429601646,1.523199441,416.6701104,4.284698802,1.444299294,415.7879354,4.497299326,1.502399964,433.0229977
Florida,SW & Central Asia,Motorized vehicles,104.9716051,23.71080039,773.896619,92.16900197,8.810300087,706.4192298,75.59650522,7.262900008,581.9742902,76.6128,7.377800057,589.8069194
Florida,SW & Central Asia,Transport equip.,14.25990038,4.165799887,431.4924431,8.705800049,3.929800095,280.7211018,10.51640102,5.582800531,344.3270462,10.44140055,5.570200718,345.7286125
Florida,SW & Central Asia,Precision instruments,2.077799896,0.906299623,172.2399262,4.31800046,1.980000085,211.1590972,3.484699615,1.386699943,170.7993732,3.77139976,1.497199935,180.0354489
Florida,SW & Central Asia,Furniture,0.449900138,0.138700011,7.60429902,0.466500067,0.264600017,7.50959976,0.527499893,0.217200019,9.83370811,0.550900528,0.222600018,10.27820432
Florida,SW & Central Asia,Misc. mfg. prods.,1.137200801,0.454400722,847.3598044,1.36960188,0.420201015,1079.147408,1.70840296,1.765399954,1507.586003,1.752502459,1.801800026,1518.550606
Florida,SW & Central Asia,Waste/scrap,366.3019915,34.53012922,159.8773114,363.9639863,56.638873,172.879224,439.5768996,51.0079555,197.7223568,437.5322269,50.12005645,196.9943148
Florida,SW & Central Asia,Mixed freight,1.652500001,1.003200003,34.64589731,4.8007,2.4638,86.59669987,5.318,2.8419,84.07610014,5.4083,2.8925,85.50590031
Georgia,SW & Central Asia,Live animals/fish,3.7718,0.5547,3.8758,5.8282,0.8399,6.1257,2.0296,0.2877,2.1092,2.1092,0.2819,2.2018
Georgia,SW & Central Asia,Cereal grains,0.7626,0.2807,0.7747,0.2273,0.0977,0.228,0.1103,0.0603,0.11,0.1118,0.061,0.112
Georgia,SW & Central Asia,Other ag prods.,171.1152,15.9757,176.2922,208.0861,14.1186,217.2005,176.8173,12.3239,183.6579,171.3936,11.9621,178.0346
Georgia,SW & Central Asia,Animal feed,74.4655,15.8715,80.4707,103.9645,28.7941,104.0604,40.7202,8.1887,42.4907,40.2456,8.0932,41.9866
Georgia,SW & Central Asia,Meat/seafood,165.9024,13.5429,171.3376,197.8687,21.5646,203.533,216.885,24.9178,221.4107,202.0233,23.3255,206.6213
Georgia,SW & Central Asia,Milled grain prods.,2.1372,0.271,5.1929,3.5092,0.2193,8.3486,6.337,0.5685,15.454,6.5765,0.5876,16.0411
Georgia,SW & Central Asia,Other foodstuffs,20.28430023,6.599100751,48.41850033,25.71540031,7.070901017,59.72900044,55.80090095,17.4050031,125.5487014,57.60670097,17.0179032,130.0073014
Georgia,SW & Central Asia,Alcoholic beverages,1.8023,0.4588,4.4011,0.4711,0.1156,1.1177,0.5682,0.1353,1.4207,0.5864,0.1398,1.4639
Georgia,SW & Central Asia,Tobacco prods.,1.2269,0.1112,3.033099992,0.917799997,0.198500003,3.686798683,1.166799997,0.237800003,4.084803275,1.092999997,0.235100003,3.898903104
Georgia,SW & Central Asia,Building stone,0.1261,0.0023,0.0325,0,0,0,0,0,0,0,0,0
Georgia,SW & Central Asia,Natural sands,0.6488,0.0833,0.1681,0.4812,0.0668,0.1314,0.5028,0.0692,0.1371,0.5248,0.0715,0.1429
Georgia,SW & Central Asia,Gravel,0.0084,0.0002,0.0021,0.0036,0.0004,0.0007,0.0037,0.0004,0.0007,0.004,0.0004,0.0008
Georgia,SW & Central Asia,Nonmetallic minerals,97.68999958,20.06890013,25.34630089,125.8342001,26.59509998,32.30329998,148.3688001,30.11740005,38.20510018,145.0179003,29.33260004,37.43349988
Georgia,SW & Central Asia,Metallic ores,0.5241,0.1072,0.1357,0,0,0.0001,0.2772,0.0563,0.0709,0.2862,0.0562,0.0751
Georgia,SW & Central Asia,Coal,0.0065,0.0021,0.0098,0,0,0.0001,0,0,0.0001,0,0,0.0001
Georgia,SW & Central Asia,Gasoline,0.319,0.1441,0.3282,0.1524,0.0426,0.2471,0.2888,0.1029,0.4972,0.0001,0,0.0018
Georgia,SW & Central Asia,Fuel oils,2.5562,0.1671,3.8631,5.2594,2.6958,9.2925,4.6354,2.8782,8.7664,1.3467,0.8357,2.5936
Georgia,SW & Central Asia,Coal-n.e.c.,15.43739098,2.204016363,2.694273825,16.24698365,2.319700529,2.841463861,15.5190724,2.215761382,2.900633329,15.21960209,2.173020597,2.650969003
Georgia,SW & Central Asia,Basic chemicals,14.03180443,1.26810123,48.24353132,18.73870616,1.713001643,62.87783978,21.03010682,1.918402672,70.94504086,20.67580792,1.973302657,70.32494309
Georgia,SW & Central Asia,Pharmaceuticals,5.169910438,0.97180271,20.38613439,5.191911011,0.929502859,20.63923628,6.44471393,1.141703617,24.1980459,6.582414213,1.166903692,24.65064682
Georgia,SW & Central Asia,Fertilizers,0.1625,0.014,0.5424,0.1153,0.0075,0.37,0.0215,0.0013,0.0985,0.0211,0.0013,0.094
Georgia,SW & Central Asia,Chemical prods.,18.70661579,2.382504438,65.86735201,20.4437178,2.246905118,68.83775902,17.12141512,2.014804371,60.61514961,17.93771561,2.094404515,63.23005122
Georgia,SW & Central Asia,Plastics/rubber,14.98290945,1.91300288,55.57732719,16.23151033,1.982203271,58.79842997,12.52900814,1.487202596,46.66452372,12.81260812,1.49210249,47.64812366
Georgia,SW & Central Asia,Logs,38.40687904,2.701201467,13.76580561,71.98651897,5.797703877,27.39000345,123.9242213,11.29162073,50.2872137,124.5864153,11.45761945,51.59651252
Georgia,SW & Central Asia,Wood prods.,150.4874948,29.16332078,39.31382429,30.43961288,6.536006096,8.42700736,49.98003301,8.257510169,16.52730866,49.93293196,8.208309919,16.5262083
Georgia,SW & Central Asia,Newsprint/paper,1039.301078,40.20392765,374.1204737,974.252746,38.04518411,346.9556976,986.0505559,41.40918594,346.3290008,967.7438606,40.38024931,339.9738369
Georgia,SW & Central Asia,Paper articles,25.55054815,1.747998645,9.428426101,25.00644759,1.699099102,9.287823758,26.44115058,1.724999574,9.569026082,26.96285045,1.726099557,9.743226034
Georgia,SW & Central Asia,Printed prods.,15.73333675,2.477410634,7.201914597,15.45143583,2.444810369,7.013414232,21.85835155,3.369714916,9.314720475,21.3731521,3.389415073,9.079620692
Georgia,SW & Central Asia,Textiles/leather,275.9776682,34.27018654,103.5282155,254.9331106,31.40857137,93.1457967,275.9984674,34.46008639,104.8044135,275.5533517,33.92798235,104.7116089
Georgia,SW & Central Asia,Nonmetal min. prods.,6.703699152,1.201600504,49.70133636,7.815104272,1.209000867,63.19021058,18.74154089,3.063198357,138.0524849,18.74824243,2.98819873,138.424591
Georgia,SW & Central Asia,Base metals,16.04302453,3.155922143,118.2063415,6.590014828,1.94120455,76.05503775,4.909198008,0.710602386,60.15028557,4.863199729,0.709902878,59.18850761
Georgia,SW & Central Asia,Articles-base metal,8.5174291,1.703399866,65.92308811,10.3515314,2.262898888,90.47051617,8.113718035,1.489191332,72.00821131,8.609822749,1.541398758,74.4893029
Georgia,SW & Central Asia,Machinery,63.66922647,12.86100823,601.7075262,54.31752752,9.32675328,586.307835,76.02861677,12.61428816,690.3015513,78.24537543,13.06400614,705.6701052
Georgia,SW & Central Asia,Electronics,23.52737361,3.372321464,297.9173018,13.71538635,1.581101038,209.1152926,16.46654528,1.860404475,188.7588278,17.2717105,1.903503459,194.2972952
Georgia,SW & Central Asia,Motorized vehicles,28.87015475,2.618199941,231.5930021,12.92259834,0.872299958,138.1685701,27.41985494,1.560798458,187.8803444,28.05360839,1.59310066,192.4058731
Georgia,SW & Central Asia,Transport equip.,64.04555826,9.361362327,671.8317268,20.24720791,3.234804485,383.5100323,27.58979945,3.729423967,529.0763325,27.76216681,3.696011244,535.5597996
Georgia,SW & Central Asia,Precision instruments,12.92688826,1.049897435,167.3439093,16.52366851,1.340594899,183.7785177,22.55020314,1.708195425,244.7880875,24.30809665,1.811496857,258.136703
Georgia,SW & Central Asia,Furniture,11.25490039,1.703500093,8.722800132,10.98790037,1.38450014,6.853200104,13.27050043,1.748500133,9.470500624,13.96200045,1.82580014,9.827300634
Georgia,SW & Central Asia,Misc. mfg. prods.,35.61280079,3.726300111,28.7428007,50.23950117,4.599200209,27.81050001,43.90790096,4.316400373,26.19510174,44.80340098,4.399500375,26.72080173
Georgia,SW & Central Asia,Waste/scrap,215.1005002,40.56340052,100.1844,209.8849,47.29460039,89.74700075,138.4290002,54.02220005,59.7480002,137.2937002,53.71600005,59.7074002
Georgia,SW & Central Asia,Mixed freight,11.46920023,3.067500259,36.25670014,13.18940033,3.415500122,36.50090082,18.83290088,4.989300314,50.5344963,19.07760087,5.046700287,51.27829619
Hawaii,SW & Central Asia,Live animals/fish,0.0357,0.0017,0.0907,0.0086,0.0004,0.0218,0.0147,0.0007,0.0373,0.0146,0.0007,0.0372
Hawaii,SW & Central Asia,Other ag prods.,0.0057,0.0005,0.076,0.0004,0,0.0029,0.0014,0.0001,0.0107,0.0014,0.0001,0.0107
Hawaii,SW & Central Asia,Meat/seafood,0.0047,0.0002,0.0522,0.0053,0.0002,0.0586,0.0052,0.0002,0.0581,0.0052,0.0002,0.0579
Hawaii,SW & Central Asia,Milled grain prods.,0.0006,0,0.006200005,0,0,0,0,0,0,0,0,0
Hawaii,SW & Central Asia,Other foodstuffs,0.035499926,0.086899937,0.677200126,0.030800002,0.117900021,0.121000037,0.01370008,0.015500061,0.100200023,0.013300014,0.015300011,0.097100549
Hawaii,SW & Central Asia,Coal-n.e.c.,0.0013543,4.84E-05,0.000236361,0.00142532,5.09E-05,0.000249282,0.00136147,4.86E-05,0.000254464,0.00133519,4.77E-05,0.000232562
Hawaii,SW & Central Asia,Chemical prods.,0.0038,0.017899999,0.201500083,0.0004,0.0008,0.3508,0.0002,0.000899999,0.040600011,0.0002,0.000899999,0.039800001
Hawaii,SW & Central Asia,Plastics/rubber,0.0004,0.002,0.004,0,0,0,0,0,0,0,0,0
Hawaii,SW & Central Asia,Wood prods.,0.014,0.0613,0.0162,0,0,0,0,0,0,0,0,0
Hawaii,SW & Central Asia,Newsprint/paper,0.0048,0.021,0.0056,0,0,0,0,0,0,0,0,0
Hawaii,SW & Central Asia,Textiles/leather,0.011400002,0.045300002,0.165199467,0.0039,0.0064,0.3657,0.0014,0.002700002,0.065700023,0.0013,0.002500002,0.063100057
Hawaii,SW & Central Asia,Nonmetal min. prods.,0.0004,0.0009,0.0035,0,0,0,0,0,0,0,0,0
Hawaii,SW & Central Asia,Base metals,0.0215,0.0941,0.1343,0,0,0,0,0,0,0,0,0
Hawaii,SW & Central Asia,Articles-base metal,0,0,0.003999967,0,0.000400003,0.17599933,0,0,0.024,0,0,0.0246
Hawaii,SW & Central Asia,Machinery,0.09809995,0.06969982,0.201700066,0.07549966,0.132896179,0.264801239,0.0002,0,0.072499877,0.0001,0,0.069600247
Hawaii,SW & Central Asia,Electronics,0,0,0.073000333,0,0.0004,1.255,0,0,0.098900333,0,0,0.0958
Hawaii,SW & Central Asia,Motorized vehicles,0.4465,0.2713,1.3903,0.3426,0.7289,4.8108,0.3181,0.7131,4.9195,0.2974,0.6668,4.5992
Hawaii,SW & Central Asia,Transport equip.,0.0006,0.0026,0.03410033,0,0.0002,0.7018057,0,0,0.02420033,0,0,0.02550033
Hawaii,SW & Central Asia,Precision instruments,0.000599998,0.001900002,0.55250476,0.000700001,0.00200005,0.792398407,1.00E-04,0.000399997,0.14610014,1.00E-04,0.000399997,0.1506
Hawaii,SW & Central Asia,Furniture,0,0,0.0047,0,0.0002,0.0564,0,0,0.0047,0,0,0.0048
Hawaii,SW & Central Asia,Misc. mfg. prods.,0.002,0.006499996,0.098200027,0.0006,0.0019,0.609599973,0.0009,0.001599996,0.161699982,0.0009,0.001599996,0.16620006
Hawaii,SW & Central Asia,Waste/scrap,1.1907,0.3807,0.5354,0.5871,0.8138,0.3571,1.1923,0.8229,0.6017,1.1428,0.7752,0.5747
Idaho,SW & Central Asia,Live animals/fish,0.1592,0.4194,0.9829,0.1937,0.5104,1.1961,0,0,0,0,0,0
Idaho,SW & Central Asia,Cereal grains,0.065800175,0.049600223,0.037099557,0.011000041,0.008300049,0.006399978,0.002800029,0.002099972,0.001799988,0.002800029,0.002099972,0.001799988
Idaho,SW & Central Asia,Other ag prods.,14.1398,11.3136,13.8656,12.2189,9.2307,11.5148,10.4675,9.0576,10.1842,9.998,8.6808,9.7192
Idaho,SW & Central Asia,Animal feed,3.1583,3.7355,0.9979,5.8379,5.8992,2.4369,0.4469,0.5492,0.1428,0.4271,0.5254,0.137
Idaho,SW & Central Asia,Milled grain prods.,0.6719,0.8441,0.7917,1.3994,1.7639,1.6425,0.9704,1.1491,1.2186,0.8496,1.0054,1.0676
Idaho,SW & Central Asia,Other foodstuffs,4.1342,3.8705,10.9434,4.4733,4.2025,15.713,7.4361,7.3348,26.0812,7.1179,7.0186,24.9133
Idaho,SW & Central Asia,Nonmetallic minerals,0.0664,0.0598,0.0202,0.1286,0.1242,0.0407,0.0874,0.081,0.027,0.1,0.0917,0.0308
Idaho,SW & Central Asia,Metallic ores,0.0092,0.0082,0.141,0,0,0,0,0,0,0,0,0
Idaho,SW & Central Asia,Basic chemicals,0.1512,0.4064,0.5144,0.0003,0.0005,0.0421,0.0003,0.0004,0.0281,0.0003,0.0004,0.0275
Idaho,SW & Central Asia,Pharmaceuticals,0.0014,0.0027,0.0917,0.0009,0.0013,0.0645,0.0151,0.0138,1.4306,0.015,0.0138,1.4269
Idaho,SW & Central Asia,Fertilizers,0.1764,0.0935,0.1333,0,0,0,0,0,0,0,0,0
Idaho,SW & Central Asia,Chemical prods.,0.0777,0.188,1.9186,0.1474,0.3671,16.5988,0.0673,0.165,1.4989,0.0661,0.162,1.4635
Idaho,SW & Central Asia,Plastics/rubber,0.025,0.0289,0.1709,0.0445,0.0594,0.2444,0.0704,0.1402,0.6537,0.07,0.1396,0.6488
Idaho,SW & Central Asia,Logs,0.2763,0.1716,0.1179,0,0,0,0.1508,0.0936,0.0644,0.1566,0.0972,0.0668
Idaho,SW & Central Asia,Wood prods.,1.3217,0.8154,0.4991,0.017,0.0106,0.0067,0.0115,0.0071,0.0045,0.0115,0.0071,0.0045
Idaho,SW & Central Asia,Newsprint/paper,4.7685,2.0425,4.5606,1.1937,0.5156,1.1231,0.0171,0.0073,0.0145,0.0162,0.0069,0.0137
Idaho,SW & Central Asia,Printed prods.,0.0002,0.0005,0.0049,0.0003,0.0005,0.0082,0.0027,0.0068,0.0471,0.0027,0.0068,0.0463
Idaho,SW & Central Asia,Textiles/leather,0.0479,0.0678,1.0471,0.0422,0.0611,1.0243,0.04,0.072,0.9783,0.0404,0.0725,0.9913
Idaho,SW & Central Asia,Nonmetal min. prods.,0.0487,0.0641,0.2433,0.0089,0.0089,0.2365,0.0064,0.0052,0.2113,0.0058,0.0047,0.1906
Idaho,SW & Central Asia,Base metals,0.0326,0.0481,0.1341,0.0082,0.0116,0.076,0.0179,0.0215,0.2495,0.0182,0.0216,0.2679
Idaho,SW & Central Asia,Articles-base metal,0.121,0.171,1.1107,0.0675,0.0939,3.062,0.0269,0.04,1.597,0.0261,0.0393,1.5635
Idaho,SW & Central Asia,Machinery,0.4854,0.5288,6.9988,0.3592,0.6379,7.1987,0.3704,0.759,5.4671,0.3707,0.7623,5.4577
Idaho,SW & Central Asia,Electronics,0.1331,0.1803,25.7663,0.1227,0.1838,13.515,0.0636,0.0821,15.9948,0.0638,0.0825,16.0552
Idaho,SW & Central Asia,Motorized vehicles,0.2785,0.5222,3.8111,0.2138,0.1764,1.1733,0.3092,0.4152,2.4236,0.3064,0.4111,2.3862
Idaho,SW & Central Asia,Transport equip.,0.0673,0.1097,2.6855,0.0155,0.0203,2.7558,0.0132,0.0122,1.2109,0.0125,0.0114,1.1408
Idaho,SW & Central Asia,Precision instruments,0.0167,0.0203,2.8262,0.0225,0.0437,7.0139,0.0608,0.1483,4.923,0.0587,0.1431,4.8353
Idaho,SW & Central Asia,Furniture,0.0005,0.0006,0.013,0.0286,0.0344,0.7443,0.0327,0.0393,0.8508,0.0319,0.0382,0.8283
Idaho,SW & Central Asia,Misc. mfg. prods.,0.7159,1.8801,5.6273,1.0445,2.6631,8.7764,0.2326,0.6205,1.7813,0.2336,0.6225,1.7916
Idaho,SW & Central Asia,Waste/scrap,0.032899517,0.059899608,0.011999979,0.032499577,0.055599678,0.0114,0.015099952,0.03939996,0.005499998,0.015399952,0.04019996,0.005699998
Illinois,SW & Central Asia,Live animals/fish,0.0168,0.001,0.5478,0.0013,0,0.0398,0.007,0.0001,0.2103,0.0067,0.0001,0.201
Illinois,SW & Central Asia,Cereal grains,4.0362,3.9431,9.5615,8.0132,8.9394,20.3015,6.9699,11.8367,11.2912,6.6365,11.3334,10.6832
