orig,dest,category,ktons_2012,ton_miles_2012,million_dollars_2012,ktons_2013,ton_miles_2013,million_dollars_2013,ktons_2014,ton_miles_2014,million_dollars_2014,ktons_2015,ton_miles_2015,million_dollars_2015
Rest of Americas,Hawaii,Tobacco prods.,-0.0046,-0.0001,-0.1788,-0.0049,-0.0001,-0.191,-0.0048,-0.0001,-0.1865,-0.005,-0.0001,-0.1947
Rest of Americas,Hawaii,Gravel,-5.8795,-0.2002,-3.3826,-18.5257,-1.0395,-10.6656,-19.8599,-1.0908,-11.4333,-19.6728,-1.0963,-11.3258
Rest of Americas,Hawaii,Nonmetallic minerals,-0.1659,-0.0039,-0.0765,-0.0028,-0.0001,-0.0013,-0.1393,-0.0033,-0.0642,-0.1454,-0.0034,-0.067
Rest of Americas,Hawaii,Coal,-667.701,-62.2241,-34.6719,0,0,0,0,0,0,0,0,0
Rest of Americas,Hawaii,Crude petroleum,-682.2254,0,-444.3733,-340.0584,0,-221.7654,-774.13,0,-504.8405,-675.8979,0,-440.7795
Rest of Americas,Hawaii,Gasoline,-105.3063,-0.3204,-50.4719,0,0,0,-32.176,-0.0979,-15.4215,-20.5282,-0.0625,-9.8389
Rest of Americas,Hawaii,Coal-n.e.c.,-2.30751,-0.0824,-0.58566,-2.02658,-0.072369,-0.56212,-1.301,-0.046459,-0.37247,-1.61839,-0.057792,-0.46335
Rest of Americas,Hawaii,Plastics/rubber,-0.024999981,-0.001000002,-0.060400034,-0.021099961,-0.001900002,-0.242999995,-0.016900042,-0.000699998,-0.053999956,-0.017900006,-0.000799998,-0.057300048
Rest of Americas,Hawaii,Wood prods.,-1.12390003,-0.156099999,-2.95240002,-1.385099998,-0.4777,-8.342400002,-1.2373,-0.4832,-8.4488,-1.2665,-0.4947,-8.6482
Rest of Americas,Hawaii,Newsprint/paper,-0.3628,-0.2676,-0.3338,-0.2312,-0.7954,-0.2281,-0.3948,-1.3879,-0.3859,-0.406,-1.4272,-0.3969
Rest of Americas,Hawaii,Paper articles,-0.0491,-0.2188,-0.0423,-0.1222,-0.5444,-0.1053,-0.1307,-0.5821,-0.1125,-0.1356,-0.6043,-0.1168
Rest of Americas,Hawaii,Printed prods.,-0.0215,-0.0909,-0.0247,-0.0059,-0.021,-0.0103,-0.0139,-0.055,-0.0195,-0.0147,-0.0579,-0.0205
Rest of Americas,Hawaii,Textiles/leather,-0.31839996,-0.196300004,-4.87569996,-0.333999996,-0.5032,-8.19749997,-0.450900001,-0.682,-10.9509,-0.486300001,-0.7351,-11.8058
Rest of Americas,Hawaii,Nonmetal min. prods.,-1.39190033,-0.115299976,-1.21219959,-0.868,-0.157600011,-0.82559955,-1.52289966,-0.471599998,-1.6064997,-1.61660031,-0.500600406,-1.70500005
Rest of Americas,Hawaii,Articles-base metal,-0.0156,-0.0309,-0.1093,-0.3101,-0.6987,-2.3428,-0.0424,-0.0962,-0.3202,-0.0455,-0.1032,-0.3432
Rest of Americas,Hawaii,Machinery,-0.039600004,-0.0736,-0.69169998,-0.0781,-0.1849,-1.4702,-0.03249996,-0.063899996,-0.7397996,-0.03459996,-0.068199996,-0.7903003
Rest of Americas,Hawaii,Electronics,0,0,-0.0082,0,0,-0.1066,0,0,-0.0574,0,0,-0.061
Rest of Americas,Hawaii,Transport equip.,-0.0175,-0.0004,-0.3159,-0.0002,0,-0.0062,0,0,-0.0022,0,0,-0.0023
Rest of Americas,Hawaii,Furniture,-0.0022,-0.0049,-0.0332,-0.0627,-0.275,-0.3395,-0.0191,-0.0863,-0.094,-0.0208,-0.0934,-0.1018
Rest of Americas,Hawaii,Misc. mfg. prods.,-0.001,-0.0019,-0.0632,-0.0011,-0.0051,-0.1274,-0.0004,0,-0.0212,-0.0004,0,-0.0227
Rest of Americas,Hawaii,Waste/scrap,-0.0001,-0.0005,-0.0004,0,-0.0002,-0.0002,-0.0001,-0.0004,-0.0004,-0.0001,-0.0004,-0.0004
Rest of Americas,Hawaii,Mixed freight,-0.0097,-0.0005,-0.1357,-0.0009,0,-0.0121,-0.0017,0,-0.0247,-0.0017,0,-0.025
Rest of Americas,Idaho,Cereal grains,-0.0841,-0.208,-0.2355,-0.255,-0.6227,-0.7025,-0.2072,-0.4662,-0.5072,-0.2141,-0.4817,-0.524
Rest of Americas,Idaho,Other ag prods.,-17.6137,-44.6426,-13.9822,-26.4976,-67.6894,-17.2055,-20.7351,-51.5284,-12.8826,-21.831,-54.2517,-13.5633
Rest of Americas,Idaho,Animal feed,-0.0357,-0.0493,-0.0597,0,0,0,0,0,0,0,0,0
Rest of Americas,Idaho,Meat/seafood,-0.1725,-0.4528,-3.4646,-0.2097,-0.5504,-4.2118,-0.2113,-0.5546,-4.2435,-0.2271,-0.596,-4.5606
Rest of Americas,Idaho,Other foodstuffs,-7.065,-12.3119,-14.5925,-0.7559,-1.2821,-1.5409,-1.3255,-1.8907,-3.1346,-1.3923,-1.986,-3.2923
Rest of Americas,Idaho,Alcoholic beverages,-0.0188,-0.0295,-0.0338,0,0,0,0,0,0,0,0,0
Rest of Americas,Idaho,Basic chemicals,-0.037,-0.0296,-0.4501,-0.015,-0.0101,-0.1156,0,0,-0.0001,0,0,-0.0001
Rest of Americas,Idaho,Fertilizers,-0.0561,-0.0744,-0.5063,-0.0408,-0.0542,-0.3686,-0.0482,-0.0639,-0.4347,-0.0491,-0.0651,-0.443
Rest of Americas,Idaho,Chemical prods.,-0.0723,-0.0837,-1.01,-0.0782,-0.0792,-1.045,-0.0607,-0.0604,-0.8068,-0.0642,-0.0639,-0.8544
Rest of Americas,Idaho,Plastics/rubber,-0.0816,-0.0804,-0.5946,-0.1552,-0.1754,-1.3506,-0.133,-0.1426,-1.2071,-0.1411,-0.1511,-1.2802
Rest of Americas,Idaho,Wood prods.,-0.8088,-1.6757,-0.8657,-1.1343,-2.3182,-1.2209,-1.5989,-3.1282,-1.8462,-1.6366,-3.202,-1.8897
Rest of Americas,Idaho,Newsprint/paper,-0.0136,-0.0292,-0.0157,-0.0153,-0.0305,-0.0188,-0.0211,-0.039,-0.0272,-0.0218,-0.0401,-0.028
Rest of Americas,Idaho,Paper articles,-0.0095,-0.0207,-0.0087,-0.0182,-0.0434,-0.015,-0.0194,-0.0463,-0.0159,-0.0201,-0.048,-0.0165
Rest of Americas,Idaho,Printed prods.,-0.0247,-0.0567,-0.0361,-0.0393,-0.062,-0.0518,-0.042,-0.0707,-0.2264,-0.0441,-0.0744,-0.2381
Rest of Americas,Idaho,Textiles/leather,-0.7565,-1.6691,-0.7908,-0.0031,-0.0031,-0.1158,-0.9301,-2.0476,-0.9482,-1.0027,-2.2075,-1.0223
Rest of Americas,Idaho,Nonmetal min. prods.,-0.1683,-0.1755,-0.1859,-0.3144,-0.3622,-0.3591,-0.2301,-0.2735,-0.2671,-0.2445,-0.2901,-0.2834
Rest of Americas,Idaho,Base metals,-0.0043,-0.0063,-0.0215,-0.0058,-0.0076,-0.0303,-0.0049,-0.0062,-0.0261,-0.005,-0.0065,-0.0269
Rest of Americas,Idaho,Articles-base metal,-0.0381,-0.0408,-0.1762,0,0,0,-0.0124,-0.0174,-0.0539,-0.0133,-0.0186,-0.0576
Rest of Americas,Idaho,Machinery,-0.2558,-0.2927,-0.9173,-0.5723,-0.6792,-2.7839,-0.5145,-0.5889,-1.9797,-0.5495,-0.629,-2.1145
Rest of Americas,Idaho,Electronics,-0.8048,-1.8601,-6.9649,-0.0728,-0.1641,-0.7525,-0.0372,-0.0811,-0.5129,-0.0395,-0.0863,-0.5449
Rest of Americas,Idaho,Motorized vehicles,-0.1375,-0.2487,-1.5067,-0.0194,-0.0351,-0.2121,-0.0285,-0.0516,-0.3124,-0.0295,-0.0534,-0.3232
Rest of Americas,Idaho,Transport equip.,-0.3146,-0.6239,-0.2145,-0.0205,-0.0406,-0.0138,-0.5211,-1.0332,-0.3538,-0.5464,-1.0834,-0.3709
Rest of Americas,Idaho,Precision instruments,-0.0005,-0.0014,-0.0151,-0.0287,-0.0795,-0.8666,-0.0113,-0.0312,-0.3407,-0.012,-0.0333,-0.3628
Rest of Americas,Idaho,Furniture,-0.0122,-0.0087,-0.0082,-0.0053,-0.0038,-0.0036,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002
Rest of Americas,Idaho,Misc. mfg. prods.,-0.0033,-0.0043,-0.121,-0.0008,-0.0006,-0.0335,-0.0045,-0.0061,-0.1616,-0.005,-0.0065,-0.1732
Rest of Americas,Illinois,Live animals/fish,-0.0098,-0.0066,-0.1551,-0.0086,-0.0046,-0.1462,-0.0106,-0.0055,-0.1429,-0.011,-0.0057,-0.1474
Rest of Americas,Illinois,Cereal grains,-4.0499,-4.019995,-9.898806,-4.8820002,-5.1511965,-10.4702021,-0.98479599,-0.93090298,-2.37799996,-1.01779797,-0.96160198,-2.45720304
Rest of Americas,Illinois,Other ag prods.,-13.71330084,-11.00440103,-59.41540091,-16.2802011,-14.33500136,-50.2834012,-191.8096155,-228.7721192,-260.8996168,-201.9469163,-240.8639202,-274.6893177
Rest of Americas,Illinois,Animal feed,-21.19750002,-28.58980004,-26.89320013,-25.04550002,-34.18570004,-30.42060015,-22.25160003,-11.14060006,-82.29360021,-22.75920003,-11.39500006,-84.17190021
Rest of Americas,Illinois,Meat/seafood,-29.5194,-38.8328,-123.238,-30.3295,-37.8085,-125.3549,-32.369,-40.5604,-133.4647,-34.7874,-43.591,-143.4367
Rest of Americas,Illinois,Milled grain prods.,-1.0702,-0.479,-1.9387,-1.0837,-1.1786,-3.0335,-1.0453,-1.0632,-2.9246,-1.0833,-1.1017,-3.0306
Rest of Americas,Illinois,Other foodstuffs,-51.98750021,-35.3606002,-139.8814004,-68.89460032,-43.6900003,-186.6309007,-119.1188006,-88.85630057,-299.9598009,-125.1132006,-93.3277006,-315.0556009
Rest of Americas,Illinois,Alcoholic beverages,-11.7081,-7.367099993,-23.27119999,-11.77079999,-12.78820001,-24.13750001,-11.20940001,-13.14079998,-23.10549998,-11.84469997,-13.88529989,-24.41479989
Rest of Americas,Illinois,Tobacco prods.,-0.0007,-0.0002,-0.025,-0.0003,0,-0.0108,-0.0001,0,-0.005,-0.0001,0,-0.0051
Rest of Americas,Illinois,Nonmetallic minerals,-133.6286,-110.7867,-27.8687,-159.753,-132.5077,-30.3253,-249.4926,-204.1385,-82.8675,-260.3198,-212.9979,-86.4636
Rest of Americas,Illinois,Metallic ores,-48.5274,-60.382,-11.2554,-35.0304,-43.5948,-5.9549,-0.0384,-0.0478,-0.0069,-0.039,-0.0486,-0.007
Rest of Americas,Illinois,Coal-n.e.c.,-16.18640788,-14.19474464,-4.132413488,-14.22543671,-12.47782512,-3.967039755,-9.154759344,-8.036308979,-2.638411089,-11.38858941,-9.997299998,-3.282235045
Rest of Americas,Illinois,Basic chemicals,-38.87240041,-28.98160038,-74.73600077,-28.06560058,-24.99070053,-48.43550107,-217.3498005,-208.6123005,-369.1645012,-226.6449006,-217.5344006,-384.9523012
Rest of Americas,Illinois,Pharmaceuticals,-150.1646004,-137.3405004,-1326.933308,-128.4859004,-109.3881004,-1724.330069,-144.3415016,-137.2559016,-673.8484985,-155.7328017,-148.0877017,-727.0279034
Rest of Americas,Illinois,Fertilizers,-1289.916401,-1378.4257,-634.8343005,-1280.936,-1364.091,-628.7471001,-982.1982003,-1043.6508,-474.9113003,-1000.9635,-1063.5905,-483.9846003
Rest of Americas,Illinois,Chemical prods.,-23.84450063,-19.13280062,-289.3876042,-26.02490014,-22.10270014,-222.3790006,-34.49090056,-26.84550046,-486.7310029,-36.5180006,-28.42280049,-515.3341032
Rest of Americas,Illinois,Plastics/rubber,-63.32030063,-47.33150065,-201.4012005,-64.63890154,-59.54490128,-306.7105973,-67.08089996,-59.90260034,-191.1871004,-71.13830003,-63.52670041,-202.7527997
Rest of Americas,Illinois,Logs,-0.0014,-0.0013,-0.0055,-0.0002,-0.0002,-0.0013,-0.0053,-0.005,-0.0097,-0.0058,-0.0055,-0.0105
Rest of Americas,Illinois,Wood prods.,-28.5628,-23.6289,-38.4795,-40.819,-15.3723,-66.3491,-21.3204,-16.568,-29.3836,-21.824,-16.9588,-30.0771
Rest of Americas,Illinois,Newsprint/paper,-10.79260141,-8.495400757,-12.4610007,-0.095100008,-0.061700006,-0.129700009,-0.483000055,-0.381600043,-0.732700064,-0.496700057,-0.392300045,-0.753500066
Rest of Americas,Illinois,Paper articles,-0.463900029,-0.235900055,-0.914401086,-0.761000102,-0.257100013,-1.845604114,-0.294700109,-0.25990012,-1.148104426,-0.306000113,-0.269700124,-1.192004595
Rest of Americas,Illinois,Printed prods.,-1.8783,-2.4937,-11.0558,-0.7737,-1.041,-4.271400003,-1.7324,-2.0868,-8.056100006,-1.8209,-2.1933,-8.46719995
Rest of Americas,Illinois,Textiles/leather,-3.551899666,-3.103503636,-32.48300553,-4.344400251,-2.83530324,-39.92849809,-4.834299658,-3.345303915,-42.5247975,-5.211103185,-3.606603583,-45.8439006
Rest of Americas,Illinois,Nonmetal min. prods.,-42.25020017,-18.14810015,-31.54200031,-78.8736002,-39.93620018,-63.68040038,-37.09090008,-11.05460007,-30.41900014,-39.36880008,-11.73340007,-32.28700015
Rest of Americas,Illinois,Base metals,-177.2493,-156.5819,-115.8111,-309.002,-287.2041,-150.4740001,-1443.3185,-1344.9386,-744.7437004,-1488.3528,-1386.9031,-767.9812004
Rest of Americas,Illinois,Articles-base metal,-31.97990012,-26.01310011,-53.93740064,-37.2084046,-37.30120426,-129.1450095,-29.04620012,-27.1004001,-32.99360056,-31.13760013,-29.05140011,-35.36830029
Rest of Americas,Illinois,Machinery,-118.2637003,-91.42310024,-181.6373016,-154.6797046,-144.1647048,-1078.057205,-143.1006026,-133.6173027,-493.2272096,-152.8553029,-142.724803,-526.8476112
Rest of Americas,Illinois,Electronics,-13.33320068,-6.485900698,-185.6013051,-17.21670471,-7.577404291,-180.4163104,-13.73540269,-4.738402476,-146.3154003,-14.59350289,-5.034802642,-155.4609925
Rest of Americas,Illinois,Motorized vehicles,-22.46370001,-5.040000008,-83.23860016,-8.074700001,-0.696700001,-30.35290002,-14.4958,-1.316600002,-54.74419999,-14.9971,-1.362200002,-56.63639999
Rest of Americas,Illinois,Transport equip.,-0.3806,-0.403499982,-3.670700073,-0.1413,-0.0117,-13.1661,-0.229100005,-0.22499997,-5.655599511,-0.240100023,-0.236099988,-5.929999729
Rest of Americas,Illinois,Precision instruments,-3.52620003,-4.376799961,-187.8449957,-5.489400015,-7.573000032,-318.3971985,-8.668900014,-11.09699998,-352.6150003,-9.23030006,-11.81510003,-375.4336007
Rest of Americas,Illinois,Furniture,-1.042600163,-0.818800165,-3.711100403,-1.44330003,-0.23370003,-5.99190012,-2.176400012,-0.236500013,-9.803900034,-2.358100013,-0.256400014,-10.62280004
Rest of Americas,Illinois,Misc. mfg. prods.,-5.900700418,-5.610800392,-34.16420095,-7.414900462,-8.024400427,-53.747001,-6.643700435,-6.491900409,-43.13800076,-7.124900466,-6.962500435,-46.26450122
Rest of Americas,Illinois,Waste/scrap,-5.417400247,-5.081200259,-21.08480043,-4.635000023,-4.614100024,-37.10030004,-4.599800162,-2.85370017,-22.95330029,-4.707200166,-2.920400174,-23.49020029
Rest of Americas,Illinois,Mixed freight,-1.1527,-1.1435,-8.6328,-1.405,-1.4134,-11.9865,-1.8202,-1.8253,-20.4598,-1.8445,-1.8498,-20.7339
Rest of Americas,Indiana,Live animals/fish,-0.0994,-0.0397,-0.3147,-0.1029,-0.0412,-0.3277,-0.1049,-0.0415,-0.3153,-0.1082,-0.0427,-0.325
Rest of Americas,Indiana,Cereal grains,-26.121,-23.1681,-51.7046,-101.7918,-91.2598,-580.1139,-18.1347,-10.8059,-25.3067,-18.7366,-11.1646,-26.1469
Rest of Americas,Indiana,Other ag prods.,-2.5534,-2.0847,-6.2559,-2.7941,-2.2811,-6.6541,-1.7147,-1.3683,-3.9592,-1.8052,-1.4401,-4.1685
Rest of Americas,Indiana,Animal feed,-0.0986,-0.079,-0.4764,-0.1946,-0.1666,-0.7242,-0.1912,-0.1369,-1.45,-0.1957,-0.1401,-1.483
Rest of Americas,Indiana,Meat/seafood,-0.9964,-0.6819,-6.0366,-0.881,-0.5883,-5.3423,-1.0949,-0.7158,-6.6462,-1.1768,-0.7695,-7.1428
Rest of Americas,Indiana,Milled grain prods.,-3.5601,-4.9353,-4.5011,-3.6387,-4.8878,-4.6103,-2.9454,-3.96,-3.7331,-3.0526,-4.1033,-3.8686
Rest of Americas,Indiana,Other foodstuffs,-2.8396,-2.3675,-4.356,-4.6787,-3.712,-8.334,-4.6665,-4.2442,-6.9541,-4.9015,-4.4579,-7.3037
Rest of Americas,Indiana,Alcoholic beverages,-3.3913,-3.6068,-6.4645,-2.7302,-3.1271,-5.0006,-3.4899,-3.918,-6.3052,-3.6875,-4.1401,-6.6625
Rest of Americas,Indiana,Nonmetallic minerals,-12.6159,-9.3626,-5.3499,-13.9843,-10.3781,-5.9302,-14.7512,-10.9471,-6.2554,-15.3913,-11.4222,-6.5268
Rest of Americas,Indiana,Metallic ores,-464.138,-144.1371,-46.3623,-491.0596,-145.0665,-48.5645,-597.1572,-219.5365,-61.8836,-605.8116,-222.7183,-62.7807
Rest of Americas,Indiana,Fuel oils,-0.0009,-0.0009,-0.0109,0,0,-0.0001,0,0,-0.0002,0,0,0
Rest of Americas,Indiana,Coal-n.e.c.,-0.051423742,-0.003637557,-0.013051552,-0.045161276,-0.003194565,-0.012527077,-0.028992464,-0.002050878,-0.008300447,-0.036066806,-0.002551298,-0.01032577
Rest of Americas,Indiana,Basic chemicals,-58.57320368,-51.51220324,-89.00970425,-38.4957021,-34.41470181,-57.90180314,-68.93260461,-61.44290409,-76.3931955,-71.88030486,-64.07040431,-79.66039582
Rest of Americas,Indiana,Pharmaceuticals,-0.1361,-0.1243,-0.5602,-0.1975,-0.0615,-1.1272,-0.1798,-0.1547,-1.3392,-0.1942,-0.1669,-1.4449
Rest of Americas,Indiana,Fertilizers,-0.4963,-0.1856,-0.2542,-0.0716,-0.0175,-0.0252,-0.033,-0.0108,-0.0199,-0.0336,-0.0108,-0.0203
Rest of Americas,Indiana,Chemical prods.,-0.8313,-0.626,-7.0694,-1.094,-0.8297,-7.966,-1.3075,-0.9867,-7.8613,-1.3851,-1.0442,-8.3231
Rest of Americas,Indiana,Plastics/rubber,-1.952400003,-1.5254,-11.08789998,-3.0734,-3.0491,-16.0146,-4.2593,-3.8449,-22.9206,-4.5169,-4.0778,-24.3073
Rest of Americas,Indiana,Logs,-0.1794,-0.2256,-0.1334,-0.7642,-0.9952,-0.4804,-0.104,-0.131,-0.0748,-0.114,-0.1438,-0.082
Rest of Americas,Indiana,Wood prods.,-12.6514,-8.2462,-15.09010002,-20.4848,-5.3272,-23.1125,-20.7843,-11.7457,-24.4481,-21.2752,-12.0231,-25.0253
Rest of Americas,Indiana,Newsprint/paper,-0.2519,-0.185,-0.4148,-0.0658,-0.0485,-0.1028,-0.0105,-0.0077,-0.0169,-0.0107,-0.0079,-0.0173
Rest of Americas,Indiana,Paper articles,-0.2007,-0.1946,-0.3158,-0.2656,-0.2317,-0.4408,-0.2783,-0.2418,-0.4735,-0.2888,-0.2511,-0.4916
Rest of Americas,Indiana,Printed prods.,-1.5935,-1.359100007,-2.636899981,-2.2554,-1.905199993,-3.512600063,-3.6188,-3.254900001,-6.7021,-3.8033,-3.420900001,-7.0437
Rest of Americas,Indiana,Textiles/leather,-5.864900072,-4.775800812,-101.2110641,-5.767596511,-4.749393378,-103.2560943,-4.795804577,-3.91670506,-84.39408124,-5.169905547,-4.222403926,-90.98120388
Rest of Americas,Indiana,Nonmetal min. prods.,-4.894500719,-2.857200559,-9.707401599,-2.447300235,-1.902200185,-15.7559011,-1.850200159,-1.096000164,-6.916100376,-1.964100277,-1.163200112,-7.340901033
Rest of Americas,Indiana,Base metals,-36.91510421,-33.82610368,-28.7189053,-1.019900154,-0.929200031,-0.877000237,-101.2858175,-92.10661476,-90.80762885,-104.4455181,-94.98061522,-93.64042975
Rest of Americas,Indiana,Articles-base metal,-1.97780117,-1.529502909,-6.947997423,-2.144704279,-1.819404693,-8.72893286,-2.995504993,-2.381804399,-9.725323912,-3.211405268,-2.553104755,-10.42562645
Rest of Americas,Indiana,Machinery,-16.93990155,-12.35920086,-73.92751113,-8.566101555,-6.338500826,-36.35660698,-8.917701029,-6.629500764,-39.69471283,-9.525401429,-7.081500815,-42.40051204
Rest of Americas,Indiana,Electronics,-12.50670019,-12.06000003,-316.089106,-14.31660018,-14.80160003,-321.1392992,-11.66049967,-11.01109991,-499.9501636,-12.38900013,-11.69949998,-531.1976617
Rest of Americas,Indiana,Motorized vehicles,-1.94050018,-1.433500113,-17.98140118,-1.286699985,-1.272399997,-10.92589999,-1.464500001,-1.517100004,-11.96670004,-1.515399997,-1.569600005,-12.38020005
Rest of Americas,Indiana,Transport equip.,-0.4177,-0.4256,-9.4579,-0.0308,-0.0205,-1.8239,-0.3873,-0.378,-7.7471,-0.4062,-0.3963,-8.1232
Rest of Americas,Indiana,Precision instruments,-0.6687,-0.5809,-38.52810061,-2.1281,-2.2834,-68.07360061,-1.7202,-1.5648,-44.52660061,-1.8318,-1.6662,-47.40780018
Rest of Americas,Indiana,Furniture,-1.229099997,-0.7688,-2.480200022,-1.2615,-0.329,-2.646899983,-1.4742,-0.34,-3.092599997,-1.5974,-0.3688,-3.350599997
Rest of Americas,Indiana,Misc. mfg. prods.,-0.266700004,-0.226599999,-0.795100197,-0.363099999,-0.338,-1.093000185,-0.299899999,-0.2604,-0.851999434,-0.321599999,-0.2796,-0.914400037
Rest of Americas,Indiana,Waste/scrap,-0.3266,-0.3917,-3.1587,-0.302,-0.3746,-4.4609,-0.148,-0.1707,-2.8909,-0.1513,-0.1747,-2.9584
Rest of Americas,Indiana,Mixed freight,-0.038700035,-0.008000004,-2.717100058,-0.025799967,-0.005699998,-1.343299754,-0.032599962,-0.007100001,-2.067700283,-0.033199976,-0.007100001,-2.095200418
Rest of Americas,Iowa,Cereal grains,-20.10390001,-28.92650001,-95.08119955,-43.3673,-57.1534,-205.5956,-17.2592,-25.4929,-82.2548,-17.8321,-26.3392,-84.9849
Rest of Americas,Iowa,Other ag prods.,-5.9795,-6.9144,-8.3352,-4.8022,-5.5298,-9.0469,-6.4742,-7.447,-10.4967,-6.8165,-7.8405,-11.0514
Rest of Americas,Iowa,Animal feed,-3.3564,-3.6665,-9.529,-7.0314,-7.8,-20.0615,-4.0428,-4.1666,-12.5738,-4.1352,-4.2617,-12.861
Rest of Americas,Iowa,Meat/seafood,-0.0684,-0.1185,-0.2748,-0.2597,-0.4488,-1.0462,-0.157,-0.2748,-0.6261,-0.1688,-0.2952,-0.6728
Rest of Americas,Iowa,Milled grain prods.,-1.111,-1.9367,-4.0619,-0.9987,-1.7523,-3.4876,-0.8457,-1.4745,-3.1265,-0.8765,-1.5279,-3.2398
Rest of Americas,Iowa,Other foodstuffs,-4.3829,-7.9109,-4.0488,-0.4586,-0.8232,-0.4559,-0.2468,-0.4412,-0.2677,-0.2593,-0.4635,-0.2811
Rest of Americas,Iowa,Alcoholic beverages,-1.1321,-1.9301,-1.3906,-1.099,-1.9126,-1.3123,-1.0062,-1.7784,-1.1737,-1.0631,-1.8791,-1.2403
Rest of Americas,Iowa,Nonmetallic minerals,-0.023,-0.0329,-0.007,0,0,0,0,0,0,0,0,0
Rest of Americas,Iowa,Basic chemicals,-2.0051,-2.681,-3.9763,-0.2858,-0.3861,-0.5588,-0.0231,-0.025,-0.1979,-0.0242,-0.0261,-0.2064
Rest of Americas,Iowa,Pharmaceuticals,-0.0092,-0.012,-0.0333,-0.019,-0.0251,-0.0576,-0.0034,-0.0042,-0.0218,-0.0036,-0.0046,-0.0236
Rest of Americas,Iowa,Fertilizers,0,0,-0.0001,0,0,-0.0001,0,0,-0.0001,0,0,-0.0001
Rest of Americas,Iowa,Chemical prods.,-6.8196,-9.0636,-38.2461,-9.421,-12.6385,-53.0945,-9.9925,-13.6756,-56.2709,-10.5795,-14.479,-59.5778
Rest of Americas,Iowa,Plastics/rubber,-2.6362,-4.1284,-8.3439,-1.338,-2.1465,-4.303,-1.3819,-2.1659,-4.6219,-1.4653,-2.2969,-4.9012
Rest of Americas,Iowa,Wood prods.,-2.5144,-2.6583,-6.828,-3.841,-2.332,-16.4856,-3.2033,-2.9177,-10.4104,-3.2788,-2.9866,-10.6563
Rest of Americas,Iowa,Newsprint/paper,-0.4641,-0.5449,-0.4044,-0.3748,-0.429,-0.3263,-0.2165,-0.2445,-0.1871,-0.2226,-0.2514,-0.1925
Rest of Americas,Iowa,Paper articles,-0.1381,-0.1612,-0.2104,-0.1264,-0.1267,-0.1996,-0.1877,-0.2542,-0.285,-0.1947,-0.2639,-0.296
Rest of Americas,Iowa,Printed prods.,-0.028,-0.0252,-0.141,-0.0746,-0.0785,-0.3126,-0.1046,-0.1137,-0.3777,-0.1098,-0.1196,-0.3967
Rest of Americas,Iowa,Textiles/leather,-11.03810879,-11.00190869,-47.15482904,-13.88491344,-13.81961327,-50.97854438,-11.20020853,-11.20810843,-42.34122817,-12.0742092,-12.08280908,-45.64543037
Rest of Americas,Iowa,Nonmetal min. prods.,-3.2344,-5.3821,-1.5082,-1.9664,-3.3096,-0.7233,-0.2152,-0.3579,-0.0892,-0.2285,-0.3797,-0.0947
Rest of Americas,Iowa,Base metals,-0.9735,-1.325,-4.3601,-1.159,-1.6376,-5.0379,-1.1419,-1.6734,-4.7249,-1.1773,-1.7257,-4.8723
Rest of Americas,Iowa,Articles-base metal,-2.525500639,-3.004500787,-8.587202551,-0.83060007,-0.980200087,-1.908200269,-0.150000028,-0.179000033,-0.494200422,-0.16090003,-0.191900036,-0.529900031
Rest of Americas,Iowa,Machinery,-16.02320063,-16.56679977,-71.35120289,-12.4740024,-14.6090017,-56.59170637,-15.50070142,-18.50030182,-68.78770645,-16.55730151,-19.76170174,-73.47680689
Rest of Americas,Iowa,Electronics,-0.273,-0.3106,-1.4627,-0.5171,-0.5997,-3.9488,-0.4206,-0.4993,-3.7625,-0.4468,-0.5303,-3.9976
Rest of Americas,Iowa,Motorized vehicles,-0.35849997,-0.338600084,-1.504999538,-0.1106,-0.0906,-0.5279,-0.154799999,-0.121799999,-1.025299997,-0.159999999,-0.126299999,-1.060699997
Rest of Americas,Iowa,Transport equip.,-0.3126,-0.5265,-8.4828,-0.0398,-0.0665,-1.047,-0.0495,-0.0823,-1.2663,-0.0519,-0.0863,-1.3279
Rest of Americas,Iowa,Precision instruments,-0.02,-0.0144,-0.4966,-0.1195,-0.1032,-2.1226,-0.0058,-0.0053,-0.1874,-0.006,-0.0056,-0.1996
Rest of Americas,Iowa,Furniture,-0.1921,-0.2366,-0.4321,-0.0344,-0.0261,-0.0995,-0.159,-0.1026,-0.6684,-0.1722,-0.1113,-0.7241
Rest of Americas,Iowa,Misc. mfg. prods.,-0.1453,-0.1688,-0.2905,-0.0509,-0.0594,-0.1001,-0.0629,-0.0732,-0.126,-0.0675,-0.0784,-0.1352
Rest of Americas,Iowa,Waste/scrap,-1.8326,-1.2803,-2.3266,-1.7258,-1.2603,-2.2097,-1.6826,-1.1258,-2.1405,-1.7219,-1.1521,-2.1906
Rest of Americas,Iowa,Mixed freight,-0.1619,-0.2076,-0.783,-0.1156,-0.1494,-0.529,-0.1727,-0.2155,-1.2025,-0.1749,-0.2182,-1.2186
Rest of Americas,Kansas,Live animals/fish,-0.0015,-0.0022,-0.0047,-0.0018,-0.0026,-0.0057,-0.0022,-0.0032,-0.0071,-0.0023,-0.0033,-0.0073
