,fr_orig,dms_orig,dms_dest,fr_dest,fr_inmode,dms_mode,fr_outmode,sctg2,trade_type,tons_2012,tons_2013,tons_2014,tons_2015,tons_2020,tons_2025,tons_2030,tons_2035,tons_2040,tons_2045,value_2012,value_2013,value_2014,value_2015,value_2020,value_2025,value_2030,value_2035,value_2040,value_2045,tmiles_2012,tmiles_2013,tmiles_2014,tmiles_2015,tmiles_2020,tmiles_2025,tmiles_2030,tmiles_2035,tmiles_2040,tmiles_2045,curval_2013,curval_2014,curval_2015
1494998,,123,483,,,5,,40,1,0.0516,0.0527,0.0556,0.0598,0.069,0.0801,0.0929,0.1087,0.1288,0.1457,1.1294,1.1535,1.2166,1.3086,1.5095,1.7528,2.0337,2.38,2.8185,3.1898,0.0689,0.0704,0.0742,0.0798,0.0921,0.1069,0.124,0.1452,0.1719,0.1945,1.1654,1.2363,1.3397
160413,,559,421,804.0,,4,4.0,7,3,0.0112,0.0076,0.0062,0.0063,0.0081,0.0106,0.0129,0.0159,0.0209,0.0267,0.0309,0.021,0.0172,0.0175,0.0222,0.0291,0.0357,0.0438,0.0576,0.0738,0.0098,0.0067,0.0055,0.0055,0.0071,0.0093,0.0113,0.0139,0.0183,0.0234,0.0214,0.0184,0.0176
882641,807.0,471,219,,4.0,4,,32,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0094,0.0376,0.0388,0.0424,0.0459,0.0504,0.0557,0.0614,0.0668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089,0.036000000000000004,0.0336
359935,,479,380,801.0,,1,1.0,21,3,0.0006,0.0006,0.0007,0.0007,0.0008,0.001,0.0012,0.0014,0.0018,0.002,0.0175,0.0165,0.0209,0.0215,0.0247,0.0301,0.0354,0.0418,0.0511,0.0597,0.0008,0.0008,0.001,0.001,0.0012,0.0014,0.0017,0.002,0.0025,0.0029,0.0174,0.0233,0.0257
159096,,491,485,802.0,,2,2.0,7,3,0.0549,0.6649,0.2472,0.259,0.3044,0.3651,0.42200000000000004,0.4933,0.6202,0.7795,0.0781,0.9459,0.3516,0.3684,0.433,0.5194,0.6004,0.7017,0.8822,1.1089,0.0815,0.9874,0.3671,0.3846,0.452,0.5422,0.6267,0.7326,0.9209999999999999,1.1576,0.9617,0.3766,0.3706
151897,,262,363,808.0,,2,3.0,7,3,0.0658,0.0276,0.1229,0.11699999999999999,0.1351,0.1673,0.1962,0.2304,0.2881,0.3581,0.4398,0.1842,0.8214,0.7818,0.9032,1.1184,1.3117,1.5401,1.9257,2.3936,0.0644,0.027000000000000003,0.1202,0.1144,0.1322,0.1637,0.192,0.2254,0.2818,0.3503,0.1873,0.8796,0.7865
546007,,42,63,,,5,,26,1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.2311,0.2472,0.2287,0.1992,0.1869,0.1503,0.1209,0.0919,0.0687,0.06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.2634,0.2542,0.2192
535048,,513,241,808.0,,1,3.0,24,3,0.0010838,0.00059118,9.853e-05,9.853e-05,9.853e-05,9.853e-05,9.853e-05,0.00019706,0.00029559,0.00029559,0.0050251,0.0027589000000000003,0.00039412,0.00029559,0.00039412,0.00059118,0.00068971,0.00088677,0.0011824000000000001,0.0013794,9.853e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0004,0.0003
472174,801.0,279,182,,1.0,1,,24,2,0.0603,0.077,0.0829,0.0879,0.1103,0.1354,0.1651,0.2025,0.2523,0.3069,0.1848,0.2361,0.254,0.2694,0.33799999999999997,0.4148,0.506,0.6204,0.7733,0.9406,0.0495,0.0632,0.068,0.0721,0.0905,0.111,0.1355,0.1661,0.207,0.2518,0.2402,0.2636,0.2659
887392,,64,64,803.0,,1,4.0,32,3,0.0018,0.0048,0.004,0.0038,0.0043,0.0051,0.0059,0.0069,0.0087,0.0104,0.099,0.2641,0.22,0.2071,0.237,0.2812,0.3232,0.3775,0.47600000000000003,0.5719,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.2498,0.2104,0.1794
1091560,,485,486,801.0,,5,3.0,34,3,0.0008,0.0054,0.0266,0.0276,0.0321,0.0386,0.0457,0.0538,0.0685,0.0802,0.0217,0.1468,0.7222,0.7491,0.872,1.0461,1.2409,1.46,1.858,2.1762,0.0007,0.0047,0.0232,0.024,0.027999999999999997,0.0335,0.0398,0.0468,0.0596,0.0698,0.1486,0.741,0.7754
1608316,,160,221,,,1,,43,1,0.0905,0.0955,0.0985,0.1011,0.1092,0.1169,0.1243,0.1402,0.1595,0.1919,0.2331,0.2461,0.2537,0.2603,0.2813,0.301,0.3202,0.3612,0.4107,0.4942,0.1909,0.2016,0.2078,0.2132,0.2304,0.2466,0.2623,0.2958,0.3364,0.4048,0.25,0.2653,0.2653
1530523,804.0,241,513,,3.0,5,,40,2,0.0022169,0.0039518,0.0091566,0.0098313,0.012626,0.015711000000000003,0.019372999999999998,0.024,0.030361000000000003,0.036433,0.020241,0.035952,0.083758,0.089831,0.11537,0.14313,0.17658,0.21908000000000002,0.27701,0.33224000000000004,0.00019277,0.00028915,0.00077108,0.00086746,0.0010602,0.0013494000000000002,0.0016385000000000002,0.0020241,0.0026024,0.0030843000000000003,0.0377,0.0883,0.0954
814899,804.0,321,499,,4.0,4,,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0036,0.0042,0.0045,0.0055,0.0068,0.0084,0.0104,0.0132,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.0045,0.0048
630045,,539,89,,,1,,28,1,1.8877,1.9827,1.8553,1.85,1.7493,1.7676,1.7744,1.7647,1.7369999999999999,1.786,1.9134,2.0097,1.8805,1.8752,1.7731,1.7917,1.7986,1.7887,1.7606,1.8103,2.4897,2.6149,2.4469,2.44,2.3072,2.3313,2.3403,2.3274,2.2909,2.3555,2.0444,1.9418,1.9373
236403,,241,111,,,1,,19,1,2.9587,3.5475,3.8064,4.22,4.6399,4.7939,4.6214,4.6315,4.3811,3.7806,8.8869,10.6553,11.433,12.6753,13.9367,14.3991,13.8811,13.9116,13.1592,11.3555,0.1262,0.1513,0.1623,0.18,0.1979,0.2044,0.1971,0.1975,0.1868,0.1612,11.0912,12.6521,10.6564
828240,808.0,251,441,,4.0,1,,31,2,0.00039223,0.0006864,0.00029417,0.00029417,0.00039223,0.00049029,0.00058835,0.0006864,0.00088252,0.0010785999999999999,0.008433,0.013728,0.006079600000000001,0.006471800000000001,0.0080407,0.0098058,0.012061,0.015003,0.019121,0.023044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.805799999999999e-05,9.805799999999999e-05,0.0144,0.0066,0.0071
1523784,801.0,500,488,,1.0,1,,40,2,0.0009,0.0014,0.0005,0.0005,0.0006,0.0008,0.001,0.0012,0.0016,0.0019,0.0189,0.0296,0.0099,0.0106,0.0136,0.0169,0.0209,0.0259,0.0327,0.0392,0.002,0.0031,0.001,0.0011,0.0014,0.0018,0.0022,0.0027,0.0034,0.0041,0.0299,0.0101,0.0109
735778,801.0,380,540,,5.0,5,,30,2,0.0008,0.0026,0.0035,0.0037,0.0046,0.0056,0.0068,0.0083,0.0105,0.0123,0.0288,0.0936,0.1249,0.1346,0.1655,0.2011,0.2441,0.2993,0.3776,0.4428,0.0011,0.0034,0.0046,0.0049,0.0061,0.0074,0.0089,0.011000000000000001,0.0138,0.0162,0.0946,0.1285,0.1377
36137,806.0,531,362,,3.0,4,,3,2,4.6801e-08,2.6659e-08,3.4953000000000003e-07,3.6848e-07,4.7808e-07,6.09e-07,7.66e-07,9.686e-07,1.2541e-06,1.5432e-06,1.6588e-07,9.537900000000001e-08,1.2393000000000001e-06,1.3051e-06,1.6955000000000001e-06,2.1576e-06,2.715e-06,3.4331000000000002e-06,4.4449e-06,5.4686000000000005e-06,1.2974e-07,7.4645e-08,9.7156e-07,1.0225e-06,1.3287999999999999e-06,1.6913999999999998e-06,2.128e-06,2.6907999999999997e-06,3.4833999999999995e-06,4.2861e-06,0.0166,0.21,0.2156
664261,,219,299,,,5,,29,1,0.6753,0.6629999999999999,0.665,0.6277,0.597,0.5635,0.5027,0.5217,0.5435,0.5676,19.346,18.993,19.0519,17.9815,17.1028,16.1416,14.4004,14.9448,15.5708,16.2611,0.4091,0.4016,0.4028,0.3802,0.3616,0.3413,0.3045,0.316,0.3292,0.3438,19.0544,19.1425,18.088
546524,,64,92,,,1,,26,1,0.0187,0.0213,0.025,0.0264,0.0334,0.0371,0.04,0.0403,0.0397,0.0405,2.7867,3.1725,3.7194,3.9346,4.9811,5.5271,5.9569,6.0125,5.9205,6.0356,0.0562,0.0639,0.075,0.0793,0.1004,0.1114,0.1201,0.1212,0.1193,0.1217,3.3801,4.1342,4.3284
1010973,,422,64,,,1,,34,1,0.6753,0.6712,0.6693,0.6461,0.6924,0.7716,0.8295,0.8962,0.9745,1.0611,14.017000000000001,13.9312,13.8927,13.4101,14.3726,16.0162,17.2176,18.602999999999998,20.2267,22.0256,1.7592,1.7484,1.7436,1.683,1.8038,2.0101,2.1609,2.3348,2.5385,2.7642,14.1015,14.2528,13.8808
134608,803.0,363,189,,4.0,4,,7,2,0.0004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0019,0.0191,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0003,0.0003,0.0003,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0194,0.0001,0.0001
1047458,807.0,132,471,,3.0,5,,34,2,4.0585,5.501,6.2569,6.6834,8.5966,10.6079,13.0383,16.1534,20.4697,25.0026,19.0621,25.8372,29.3875,31.3907,40.3766,49.8234,61.2388,75.8699,96.1429,117.4329,3.1103,4.2157,4.795,5.1219,6.5881,8.1294,9.992,12.3793,15.6871,19.1609,26.1531,30.1493,32.4926
1299131,802.0,20,62,,4.0,4,,37,2,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0003,0.0003,0.0017,0.0017,0.1241,0.1301,0.1705,0.2163,0.2722,0.344,0.4425,0.5454,0.0,0.0,0.0002,0.0002,0.0002,0.0003,0.0004,0.0005,0.0006,0.0008,0.0017,0.1287,0.1364
262131,,422,261,804.0,,1,5.0,19,3,0.046284,0.00026084,0.00026122,0.00026178,5.303999999999999,10.4613,10.4812,9.9897,10.6687,11.3937,0.027954000000000003,9.1326e-05,9.104299999999999e-05,9.1326e-05,3.3485,6.6608,6.6728,6.3629,6.7953,7.2571,0.015740999999999998,8.871299999999999e-05,8.884299999999999e-05,8.903299999999999e-05,1.8039,3.5580000000000003,3.5647,3.3976,3.6285,3.8751,9.5108e-05,0.00010059,7.6483e-05
1239799,802.0,485,65,,1.0,1,,36,2,0.4363,0.6041,0.8079,0.8358,0.9786,1.095,1.2239,1.3785,1.578,1.7999,1.8273,2.53,3.3836,3.5006,4.0987,4.5861,5.1261,5.7732,6.6089,7.5382,0.4648,0.6435,0.8607,0.8904,1.0426,1.1665,1.3039,1.4685,1.6811,1.9174,2.5553,3.4609,3.6356
700932,,261,61,808.0,,4,4.0,29,3,0.0031,0.0016,0.0016,0.0015,0.0018,0.0023,0.0029,0.0036,0.0048,0.006,0.0918,0.0462,0.0467,0.0447,0.0536,0.0689,0.0856,0.1059,0.141,0.1787,0.0062,0.0031,0.0032,0.003,0.0036,0.0047,0.0058,0.0072,0.0096,0.0121,0.0464,0.0469,0.0449
283393,803.0,223,399,,3.0,5,,20,2,1.9388,0.9944,1.4575,1.5197,1.8634,2.259,2.7865,3.4619999999999997,4.3029,5.2438,1.5771,0.8089,1.1855,1.2363,1.5157,1.8375,2.2666,2.8162,3.5003,4.2656,2.0759,1.0648,1.5606,1.6273,1.9952,2.4188,2.9836,3.7069,4.6074,5.6147,0.7941,1.1235,1.0296
1379776,806.0,486,299,,3.0,2,,38,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0141,0.0141,0.015,0.021,0.0283,0.0377,0.0507,0.07,0.0828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142,0.0144,0.0154
981194,,379,132,804.0,,1,3.0,33,3,0.0088,0.0021,0.0041,0.0044,0.0051,0.0065,0.0078,0.0094,0.0121,0.0149,0.0626,0.0152,0.0294,0.0316,0.0365,0.0461,0.0553,0.0666,0.0863,0.1062,0.0033,0.0008,0.0015,0.0017,0.0019,0.0024,0.0029,0.0035,0.0045,0.0056,0.0152,0.0295,0.0316
785247,,393,421,808.0,,5,3.0,30,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0005,0.0005,0.0007,0.0009,0.0011,0.0015,0.002,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0005
979114,,362,12,806.0,,2,3.0,33,3,0.0005,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0008,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0006,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0002,0.0,0.0,0.0
1025833,803.0,121,131,,3.0,5,,34,2,0.0016,0.0022,0.0006,0.0006,0.0008,0.0009,0.0012,0.0014,0.0018,0.0022,0.0185,0.0258,0.0064,0.0068,0.0088,0.0108,0.0133,0.0165,0.0209,0.0256,0.0006,0.0009,0.0002,0.0002,0.0003,0.0004,0.0005,0.0006,0.0007,0.0009,0.0262,0.0066,0.0071
442719,,472,486,803.0,,1,3.0,23,3,0.0522,0.0832,0.0629,0.059000000000000004,0.0648,0.0837,0.10400000000000001,0.1276,0.1694,0.1718,0.4308,0.6862,0.5191,0.4873,0.5352,0.6908,0.8586,1.053,1.3979,1.4181,0.0433,0.069,0.0522,0.049,0.0538,0.0695,0.0863,0.1059,0.1406,0.1426,0.6823,0.5163,0.4818
282211,802.0,487,451,,5.0,5,,20,2,0.0166,0.0197,0.022000000000000002,0.0229,0.0281,0.034,0.042,0.0522,0.0648,0.079,0.0448,0.0531,0.0593,0.0618,0.0758,0.0919,0.1133,0.1408,0.175,0.2132,0.0262,0.0311,0.0347,0.0362,0.0444,0.0538,0.0664,0.0825,0.1025,0.1249,0.0522,0.0562,0.0515
1523208,801.0,380,172,,5.0,5,,40,2,0.0008,0.0007,0.0009,0.0009,0.0012,0.0015,0.0019,0.0023,0.0029,0.0035,0.0069,0.0064,0.0076,0.0082,0.0105,0.013000000000000001,0.016,0.0199,0.0252,0.0302,0.0008,0.0007,0.0009,0.0009,0.0012,0.0015,0.0018,0.0023,0.0029,0.0035,0.0064,0.0077,0.0084
1065427,,131,531,807.0,,4,4.0,34,3,0.0064,0.017,0.0833,0.0834,0.1064,0.1388,0.1734,0.2179,0.2968,0.3497,0.6829,1.8161,8.8931,8.9033,11.3565,14.8052,18.5068,23.2544,31.6741,37.3125,0.013999999999999999,0.0373,0.1826,0.1828,0.2331,0.3039,0.3799,0.4774,0.6502,0.7659,1.8383,9.1236,9.2158
1458516,806.0,132,11,,3.0,1,,39,2,0.0368,0.0173,0.0131,0.0142,0.0203,0.027999999999999997,0.0382,0.0523,0.0734,0.0865,0.1612,0.0756,0.0576,0.0624,0.08900000000000001,0.1226,0.1672,0.2293,0.3213,0.3791,0.0141,0.0066,0.005,0.0055,0.0078,0.0107,0.0147,0.0201,0.0282,0.0332,0.0761,0.0588,0.0646
1625732,,513,261,,,5,,43,1,0.6955,0.6691,0.6649,0.6573,0.6865,0.7012,0.7286,0.7724,0.8147,0.8781,6.8902,6.629,6.5866,6.5119,6.8015,6.9468,7.2178,7.652,8.0713,8.699,0.4926,0.4739,0.4709,0.4655,0.4862,0.4966,0.516,0.547,0.5770000000000001,0.6219,6.7343,6.8877,6.6373
820909,806.0,421,399,,4.0,4,,31,2,0.0002,0.0009,0.0001,0.0001,0.0002,0.0002,0.0003,0.0003,0.0004,0.0005,0.0037,0.0162,0.0025,0.0026,0.0033,0.004,0.0049,0.0061,0.0078,0.0094,0.0001,0.0004,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0167,0.0026,0.0029
1392396,,63,241,806.0,,5,3.0,38,3,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0007,0.0001,0.0001,0.0001,0.0002,0.0002,0.0003,0.0005,0.0005,0.0012,0.0002,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0007,0.0001,0.0001
1270444,,230,362,801.0,,1,1.0,36,3,0.878,1.5256,1.7499,1.7485,1.8849,1.9422,2.0155,2.0907,2.1713,2.3408,7.2117,12.5307,14.3731,14.3615,15.4821,15.9526,16.5548,17.1722,17.8342,19.227,0.6322,1.0985,1.26,1.2590000000000001,1.3572,1.3984,1.4512,1.5053,1.5634,1.6854,12.6562,14.7013,14.9155
583979,,429,122,804.0,,2,3.0,26,3,0.0008,0.0011,0.0006,0.0006,0.0008,0.001,0.0011,0.0014,0.0018,0.0022,0.0023,0.003,0.0017,0.0017,0.0022,0.0028,0.0033,0.0039,0.0052,0.0063,0.001,0.0013,0.0007,0.0007,0.0009,0.0012,0.0014,0.0017,0.0022,0.0027,0.0032,0.0019,0.0019
973626,,229,64,807.0,,4,4.0,33,3,0.0005,0.0002,0.0004,0.0004,0.0004,0.0005,0.0006,0.0007,0.0009,0.0011,0.0265,0.0103,0.0195,0.0189,0.0218,0.0267,0.032,0.0388,0.05,0.0609,0.0009,0.0003,0.0006,0.0006,0.0007,0.0009,0.0011,0.0013,0.0017,0.002,0.0103,0.0195,0.0189
1374659,804.0,451,391,,3.0,2,,38,2,0.0003,0.0002,0.0003,0.0003,0.0004,0.0006,0.0008,0.0011,0.0015,0.0017,0.0039,0.0029,0.0038,0.0041,0.0057,0.0077,0.0103,0.0138,0.0191,0.0226,0.0003,0.0002,0.0003,0.0003,0.0004,0.0005,0.0007,0.0009,0.0013,0.0015,0.0029,0.0039,0.0042
1639942,804.0,486,409,,3.0,2,,43,2,0.0015,0.0019,0.0025,0.0025,0.0032,0.004,0.005,0.0062,0.008,0.0099,0.0121,0.0155,0.0202,0.0204,0.0261,0.0325,0.0402,0.0503,0.0645,0.0802,0.0008,0.001,0.0014,0.0014,0.0018,0.0022,0.0027,0.0034,0.0044,0.0054,0.0157,0.0211,0.0208
1310686,807.0,392,373,,4.0,4,,37,2,0.0003,0.0006,0.0005,0.0006,0.0008,0.001,0.0012,0.0015,0.002,0.0024,0.1886,0.3634,0.3445,0.3612,0.4732,0.6006,0.7556,0.9548,1.2285,1.5142,0.0001,0.0002,0.0002,0.0002,0.0003,0.0003,0.0004,0.0005,0.0007,0.0008,0.3701,0.3573,0.3787
1236068,801.0,261,393,,7.0,7,,36,2,0.0006,0.0006,0.0006,0.0007,0.0008,0.0009,0.001,0.0011,0.0013,0.0014,0.0052,0.0053,0.0056,0.0058,0.0068,0.0076,0.0085,0.0096,0.011000000000000001,0.0125,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0054,0.0057,0.006
1575281,,399,363,,,1,,41,1,1.7653,1.6693,1.73,1.8577,2.3176,2.6224,2.9760000000000004,3.2729,3.6313,4.1066,2.4197,2.2881,2.3713,2.5463,3.1768,3.5946,4.0793,4.4862,4.9774,5.6289,1.1225,1.0615,1.1001,1.1812,1.4737,1.6676,1.8924,2.0812,2.3091,2.6113,2.1678,2.2809,1.8057
1275724,,363,363,802.0,,1,4.0,36,3,0.0002,0.0001,0.0027,0.0026,0.0032,0.0038,0.0044,0.0051,0.0059,0.0069,0.0036,0.0018,0.0477,0.0474,0.0571,0.0677,0.0788,0.0913,0.1056,0.1237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0018,0.0488,0.0492
849951,,532,111,806.0,,4,4.0,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0085,0.0034,0.0033,0.0042,0.0051,0.0061,0.0072,0.0089,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0036,0.0036
1473242,,121,123,806.0,,4,4.0,39,3,0.0004,0.0004,0.0003,0.0003,0.0004,0.0005,0.0006,0.0009,0.0013,0.0015,0.0129,0.0144,0.0093,0.0092,0.0115,0.0152,0.0203,0.0278,0.0409,0.048,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0145,0.0095,0.0095
1577673,801.0,369,485,,2.0,2,,41,2,0.0101,0.0053,0.0029,0.003,0.0032,0.0036,0.0039,0.0043,0.0049,0.0055,0.0042,0.0022,0.0012,0.0012,0.0014,0.0015,0.0016,0.0018,0.002,0.0023,0.0233,0.0121,0.0067,0.0068,0.0075,0.0082,0.009000000000000001,0.01,0.0112,0.0126,0.0021,0.0012,0.0009
1541022,807.0,171,362,,3.0,3,,40,2,0.0795,0.0896,0.0923,0.099,0.1272,0.1578,0.1947,0.2415,0.3054,0.3662,0.8547,0.963,0.9923,1.0642,1.3678,1.6966,2.0929,2.5964,3.2828,3.9374,0.0766,0.0864,0.08900000000000001,0.0954,0.1227,0.1521,0.1877,0.2328,0.2944,0.3531,0.973,1.0084,1.0895
461727,,372,300,,,1,,24,1,0.0452,0.0555,0.0566,0.0619,0.0762,0.0835,0.0882,0.0909,0.0925,0.0959,0.3405,0.4184,0.4265,0.4666,0.5743,0.6293,0.6646,0.6851,0.6966,0.7226,0.1118,0.1374,0.14,0.1532,0.1886,0.2066,0.2183,0.225,0.2287,0.2373,0.4256,0.4426,0.4606
677817,801.0,300,261,,1.0,1,,29,2,0.0027,0.0023,0.003,0.0032,0.0037,0.0042,0.0047,0.0052,0.0059,0.0067,0.0265,0.0228,0.0294,0.0309,0.0362,0.0408,0.0457,0.0513,0.0584,0.0655,0.0051,0.0044,0.0056,0.0059,0.0069,0.0078,0.0088,0.0098,0.0112,0.0126,0.0229,0.0296,0.0311
823540,807.0,171,280,,3.0,3,,31,2,0.0162,0.022000000000000002,0.0123,0.0131,0.0162,0.0199,0.0245,0.0305,0.0389,0.0468,0.0553,0.0752,0.0421,0.0446,0.0554,0.068,0.0837,0.1041,0.1327,0.1596,0.016,0.0217,0.0121,0.0129,0.016,0.0196,0.0242,0.0301,0.0383,0.0461,0.0775,0.0447,0.0485
387961,,219,212,,,5,,23,1,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0003,0.0003,0.0003,0.1338,0.1336,0.1342,0.1363,0.1648,0.1778,0.1863,0.1911,0.1897,0.1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1328,0.1335,0.1348
529943,,452,371,807.0,,4,4.0,24,3,0.003,0.0001,0.0002,0.0002,0.0002,0.0003,0.0004,0.0005,0.0006,0.0008,0.0137,0.0006,0.0009,0.0009,0.0011,0.0014,0.0018,0.0022,0.0029,0.0035,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0006,0.0009,0.0009
1327395,,280,471,807.0,,4,4.0,37,3,0.0087,0.0111,0.0114,0.011000000000000001,0.0113,0.0115,0.0111,0.0105,0.0104,0.0093,3.4387,4.3877,4.5075,4.3495,4.4789,4.5483,4.374,4.1479,4.1165,3.6577,0.0024,0.003,0.0031,0.003,0.0031,0.0032,0.003,0.0029,0.0029,0.0025,4.4693,4.6751,4.5601
28182,802.0,61,392,,4.0,4,,3,2,0.0003,0.0006,0.0008,0.0009,0.0011,0.0014,0.0018,0.0023,0.003,0.0037,0.0013,0.0026,0.0036,0.0038,0.0049,0.0063,0.0079,0.01,0.0129,0.0159,0.0006,0.0013,0.0017,0.0018,0.0024,0.003,0.0038,0.0048,0.0062,0.0077,0.0027,0.0036,0.0037
1117627,,373,451,,,5,,35,1,0.0602,0.064,0.0625,0.0628,0.0736,0.0806,0.0863,0.0917,0.0969,0.1077,1.4248,1.5145,1.4796,1.4873,1.7431,1.9084,2.0427,2.1692,2.2923,2.5497,0.0157,0.0167,0.0163,0.0164,0.0192,0.0211,0.0225,0.0239,0.0253,0.0281,1.5113,1.4747,1.4736
1366740,802.0,485,394,,5.0,5,,38,2,0.0211,0.0228,0.0242,0.0257,0.0361,0.0485,0.0646,0.0868,0.12,0.1419,0.1107,0.1195,0.1268,0.135,0.1892,0.2544,0.3391,0.4556,0.6296,0.7443,0.0369,0.0398,0.0422,0.045,0.063,0.0847,0.113,0.1518,0.2098,0.248,0.1208,0.1291,0.1389
1428498,,160,391,,,1,,39,1,0.8235,0.8109,0.9057,0.9311,1.1018,1.2037,1.3234,1.4471,1.5836,1.645,7.4957,7.3814,8.2439,8.4755,10.0288,10.9563,12.046,13.1722,14.4144,14.9734,1.6674,1.642,1.8339,1.8854,2.2309,2.4373,2.6797,2.9302,3.2065,3.3309,7.43,8.4212,8.7808
840262,,341,19,804.0,,4,4.0,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.1012,0.046,0.0422,0.0514,0.0662,0.0834,0.107,0.1433,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1043,0.0489,0.0458
849997,,532,261,804.0,,2,3.0,31,3,0.0012,0.0089,0.0017,0.0017,0.0023,0.0028,0.0034,0.0041,0.0049,0.0056,0.0098,0.0726,0.0142,0.0142,0.019,0.0232,0.0278,0.0333,0.04,0.0456,0.0031,0.0227,0.0044,0.0044,0.0059,0.0072,0.0087,0.0104,0.0125,0.0142,0.0748,0.0151,0.0155
1549947,,50,363,804.0,,2,3.0,40,3,0.0274,0.0651,0.0165,0.0157,0.0187,0.0238,0.0295,0.0378,0.0524,0.0608,0.3121,0.7414,0.1874,0.179,0.2131,0.2714,0.3361,0.4311,0.5973,0.6925,0.0356,0.0845,0.0214,0.0204,0.0243,0.0309,0.0383,0.0491,0.068,0.0789,0.7490000000000001,0.1904,0.1832
1271276,,251,451,803.0,,3,3.0,36,3,0.0001,0.0005,0.0003,0.0003,0.0003,0.0004,0.0005,0.0006,0.0007,0.0008,0.0012,0.0063,0.0031,0.0032,0.0037,0.0045,0.0055,0.0067,0.0083,0.0095,0.0001,0.0005,0.0003,0.0003,0.0003,0.0004,0.0005,0.0006,0.0007,0.0008,0.0064,0.0031,0.0033
906771,,539,486,808.0,,4,4.0,32,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0075,0.0025,0.0024,0.0028,0.0032,0.0035,0.0039,0.0046,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0024,0.0021
441131,,423,421,807.0,,1,4.0,23,3,0.008103699999999998,0.023636,0.010419,0.010805,0.015146000000000001,0.020549,0.026144,0.034151,0.048526,0.058173,0.27186,0.79146,0.35097,0.36274,0.50735,0.68833,0.878,1.1448,1.6288,1.9514,0.00038589,0.0011577,0.00048236,0.00057884,0.00077178,0.0010612,0.0013505999999999998,0.0017364999999999998,0.0024118000000000004,0.0028941999999999996,0.8157,0.3618,0.3718
1478955,,291,212,808.0,,4,4.0,39,3,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0003,0.0004,0.0061,0.0023,0.002,0.002,0.0028,0.0039,0.0052,0.0071,0.0101,0.0115,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0002,0.0002,0.0023,0.0021,0.0021
